"","portfolio.returns","zz.500.1","hs.300.1","gold.1","spx.1","hengsheng.1"
"2011-06-01",-0.00534587589666013,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-02",0.00126464587004005,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-03",-0.00334372809364869,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-07",-0.0028281303137776,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-08",0.000889822827797149,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-09",-0.0078581968117083,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-10",-0.00343511159474585,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-13",0.00822765418569338,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-14",-0.00719917059908814,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-15",-0.00333109131266685,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-16",0.00198298134383812,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-17",0.000437896556623851,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-20",0.0087034714810923,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-21",-0.00236911182002719,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-22",-0.00590480986754005,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-23",-0.00491622454578544,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-24",0.0031831479632225,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-27",0.00579858176108994,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-28",0.0030101510637266,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-29",0.0025154021196625,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-06-30",0.0141564846626134,0.0884571948098373,0.0654597634775328,0.467902656412242,0.314558191885103,0.0636221934152855
"2011-07-05",0.00446228488611067,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-06",0.00192217967977504,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-07",0.00350678761342693,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-08",-0.00333691474178455,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-11",-0.00160430569786696,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-12",0.0103823437957693,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-13",-0.0022995580479287,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-14",0.00577905629601783,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-15",-0.000814573582335831,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-18",0.00082227092945808,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-19",0.00145398175204714,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-20",-0.00049829079072794,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-21",0.0060713764034197,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-22",-0.00470707150446237,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-25",0.00248828453460237,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-26",-0.00600498055882137,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-27",-0.00237187668735195,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-28",0.00119318829099324,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-07-29",-0.00315873493357233,0.0363421476936217,0.131796969263095,0.465874176633355,0.316964775358917,0.0490219310510118
"2011-08-01",-0.00342459254464511,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-02",0.00686281699588043,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-03",-0.0170925571278314,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-04",-0.00783373151365763,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-05",-0.0119928218114793,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-08",0.0202644793895821,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-09",-0.000141411573345573,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-10",0.00844867794863413,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-11",0.000375612871673425,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-12",0.015192999380325,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-15",0.00262958220421594,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-16",0.00209908525897062,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-17",-0.0106258719506002,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-18",-0.000285634504516907,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-19",0.00867080398409348,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-22",0.00714538344561011,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-23",-0.023222000562101,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-24",0.00214399571337531,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-25",0.0133683997945129,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-26",0.00601760503816617,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-29",0.0105929593525558,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-30",0.00283056104661594,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-08-31",-0.00525024575577682,0.0566162359382079,0.108785067152396,0.462467241767077,0.320119553401554,0.0520119017407649
"2011-09-01",0.00324519430109715,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-02",-0.00998386243268323,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-06",-0.0013457557639136,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-07",0.0055541875935905,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-08",-0.00851598671163134,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-09",-0.00127518987514352,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-14",-0.00713235624561481,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-15",0.0109118929110383,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-16",-0.0168445941317251,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-19",0.00899166799012074,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-20",-0.00244816833161132,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-21",-0.0336405040585929,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-22",-0.0167482460812726,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-23",-0.0227387853356936,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-26",0.0219677184698208,0.213353301022288,0,0.497222281042685,0.289424417935027,0
"2011-09-27",-0.0199289570127624,0.213353301022288,0,0.497222281042685,0.289424417935027,0
