"","portfolio.returns","zz.500","hs.300"
"2010-03-16",0.0143156634715558,0.00823837860569343,0.00653120437253629
"2010-03-17",-0.00114972614462705,0.0277393094781033,0.0218322896713936
"2010-03-18",-0.00645000260680106,0.00322786822387844,-0.0019456797087003
"2010-03-19",0.00131882786513215,0.00711517077934221,0.00805496437512132
"2010-03-22",-0.000285402301049009,0.00563905776590912,0.00265948579141062
"2010-03-23",-0.00622532108185936,-0.00673105621836623,-0.00819347011220617
"2010-03-24",-0.00241290301338881,0.005244030903087,0.000335819971060136
"2010-03-25",0.00949889074794696,-0.0133054034789615,-0.0145086332025436
"2010-03-26",0.00625595845954408,0.0143223506413679,0.0142050645440375
"2010-03-29",-0.000709692569050291,0.00782601835583563,0.0255083971857808
"2010-03-30",0.00132507138912774,0.00440552871118016,0.00243260526633704
"2010-03-31",0.012115990135023,0.00247448574699427,-0.00626724664207257
"2010-04-01",0.0102560590775547,0.0149385216450337,0.013847997580251
"2010-04-07",0.00222749445759884,0.00754680272266972,-0.00147113421908818
"2010-04-08",0.00945875564349441,0.000263177371340628,-0.0118720385875268
"2010-04-09",-0.00193355442718823,0.0152643822933587,0.00969002673777641
"2010-04-12",0.000197567814510524,0.00753161470271224,-0.0081943197219807
"2010-04-13",0.00653625310703743,-0.0113556441502719,0.0120066363795934
"2010-04-14",-0.00325013147163489,0.0117157571282573,0.00353507892068805
"2010-04-15",-0.0108310954789641,-0.0126087143892356,-0.00268530456666782
"2010-04-16",-0.0115261633561529,-0.00327178409075857,-0.0112650503585415
"2010-04-19",0.00815471255173561,-0.0428340749398848,-0.0536031914135059
"2010-04-20",0.00803138644729318,0.0130288089666519,-0.00096020063829827
"2010-04-21",-0.00116438273628661,0.0303267620891559,0.0199504005968609
"2010-04-22",0.00603743975756421,0.00172048111850809,-0.0108568040351802
"2010-04-23",-0.00313882593184311,-0.00780026064157213,-0.00360451603873702
"2010-04-26",-0.00943307478150024,0.000491348638284705,-0.00564263232730944
"2010-04-27",0.00112633514335791,-0.0261540512460509,-0.0200472892732863
"2010-04-28",0.000863455259860757,-0.00524131359838809,-0.00355808899975552
"2010-04-29",-0.0075552662012468,-0.0324599156577006,-0.0120393238789852
"2010-04-30",-0.00930533873833206,-0.0269040209194494,0.00238884151323648
"2010-05-04",0.00815755018340369,-0.00102507894216741,-0.0156225042081791
"2010-05-05",-0.00803104234778051,0.0294713953965451,0.00561029417902281
"2010-05-06",-0.00483521905570683,-0.0317713114538855,-0.0459525955218784
"2010-05-07",0.00570738739011567,-0.0156161617167303,-0.0207362449165017
"2010-05-10",0.00189538564029901,-0.0187668364711268,0.00755783779882147
"2010-05-11",0.00167988567403099,-0.0292238898837748,-0.0200858569823498
"2010-05-12",0.00330125367527545,-0.0245708013567507,0.00619104429485184
"2010-05-13",-0.00497841539230659,0.0285267611787006,0.0243953491920688
"2010-05-14",-0.0186429125280549,0.00649375620547721,-0.00654332768066512
"2010-05-17",-0.00568384427133339,-0.0643011439042797,-0.0534515105857092
"2010-05-18",-0.0063277380920117,0.014403371138624,0.0208603466305179
"2010-05-19",-0.0254954654836224,0.0013166672547742,-0.00331246461032142
"2010-05-20",0.026246549170764,-0.0191382268889116,-0.0130875364405438
"2010-05-24",0.00169376160210577,0.0672141822560333,0.0540898447895872
"2010-05-25",0.00425301316587978,-0.00723673509690359,-0.0207171112803267
"2010-05-26",0.011700044710043,0.00273627923930397,0
"2010-05-27",-0.001144510766662,0.0178494740620558,0.0163614007651502
"2010-05-28",-0.0135134604146038,0.00395388049354861,-0.00338463976779491
"2010-06-01",0.00885740893197839,-0.0494720581044652,-0.0372381851570952
"2010-06-02",-0.0081252274262078,0.0143648821540205,0.00487216437494209
"2010-06-03",0.00208335619412092,-0.00725581729615721,-0.0077787001072499
"2010-06-04",0.00345928090965231,0.00864333698180708,0.00303719245583967
"2010-06-07",0.00473037707473822,-0.00402540518368688,-0.0177343607293421
"2010-06-08",0.0040135019011438,0.00902378634708878,0.00134287011260681
"2010-06-09",0.00246066542525991,0.0249578999081499,0.0306704598800371
"2010-06-10",0.00169233841245098,0.00277548304000708,-0.0115415168904172
"2010-06-11",-0.000535321798023403,-0.00605412030819696,0.00321815801948966
"2010-06-22",-0.0034159147311581,-0.0186469747316952,0.00900731206190164
"2010-06-23",-0.000591285479068726,-0.00610478398378733,-0.00905981935805134
"2010-06-24",-0.000118987291127137,0.000175842877996768,-0.000362515801844654
"2010-06-25",-0.0121585247833361,-0.0163260722060041,-0.00769175005964828
"2010-06-28",-0.0228624789628237,-0.0166442006416361,-0.00713009235205775
"2010-06-29",-0.00866036308943097,-0.0566469268546572,-0.0459220100746678
"2010-06-30",-0.0199506470082176,-0.019406044445466,-0.0111688956905583
"2010-07-02",0.00149233171461671,-0.0215256811319307,-0.0113028522107308
"2010-07-06",0.016763737996518,0.0222418690196298,0.0113649821997923
"2010-07-07",0.013703329406028,0.0145498494524536,0.00685941659030109
"2010-07-09",0.00243323908145143,0.0239172174992934,0.0258169029553479
"2010-07-13",0.00307064072089291,-0.0049506253152144,-0.00472592706065311
"2010-07-14",-0.00840727226149307,0.00931705706955466,0.00721933989264767
"2010-07-15",-0.0110821225613379,-0.0231822279913156,-0.0169919472851051
"2010-07-16",0.00431482039284425,0.00589762749523559,0.00291736347914884
"2010-07-19",0.0135856539514068,0.0225899086213537,0.0253580668781226
"2010-07-20",-0.00435539670057694,0.0283813647914894,0.0220058383318171
"2010-07-21",0.0140505962687674,0.00204233412513299,0.00213022038904098
"2010-07-22",-0.000291278885792612,0.0147571747528858,0.0123574076115851
"2010-07-23",0.00490155837473627,-0.000594843621495533,0.00423904036491329
"2010-07-26",-0.00817206315136654,0.0138514290622465,0.00643375766157495
"2010-07-27",0.00592621394237947,-0.000547764935344475,-0.00545347852461764
"2010-07-28",0.00330371126347551,0.0229695793195956,0.0243228932476804
"2010-07-29",0.00442874400490845,0.00762074955480396,0.00497953812482077
"2010-07-30",0.0119028726978152,-0.000693841469874279,-0.00317236434258583
"2010-08-02",-0.00137083946096594,0.0183172558512443,0.0168778432578067
"2010-08-03",0.00542967973135822,-0.0173996585215979,-0.0175849342330273
"2010-08-04",0.000963685187722829,0.0129648707837491,0.00364972447586553
"2010-08-05",0.00766285992954674,0.00469631656528136,-0.0088999215073452
"2010-08-06",0.00303899914294536,0.0206304654783007,0.0164267946879004
"2010-08-09",-0.00987379571368174,0.0132139276614414,0.00710228309825633
"2010-08-10",-0.00685504947709381,-0.0378627732298529,-0.0293327490544508
"2010-08-11",0.00161686489083124,0.0121136190196263,0.00620269498542325
"2010-08-12",0.00361714736675789,-0.013101747352685,-0.0118657926855833
"2010-08-13",0.00852575358181351,0.0192050623974618,0.0139043244225623
"2010-08-16",0.0064274361379324,0.0231919592606602,0.0232984888855383
"2010-08-17",0.00174341564011615,0.00778828521270691,0.00691630652162245
"2010-08-18",-0.00346954043381653,-0.000141326666772357,-0.00167556601862706
"2010-08-19",-0.00780137237291634,0.000978208052459184,0.00614156972339663
"2010-08-20",-0.00172333316159012,-0.0212686794948489,-0.0193104155892758
"2010-08-23",0.00253407575934284,0.00872990476976176,-0.00073835592398952
"2010-08-24",-0.000572198039422767,0.0117555708163033,0.00540019829334293
"2010-08-25",-0.00178955567903105,-0.019791316020511,-0.023631186747848
"2010-08-26",0.00713078499051889,0.00709200420608891,0.00248679230649085
"2010-08-27",0.00208212642195282,0.00731028663636879,0.00297534401967803
"2010-08-30",0.00585925834702961,0.0274357770494533,0.0197441377178191
"2010-08-31",0.00516444859045606,0.00796614107005578,-0.0040548749996816
"2010-09-01",0.00839909085429547,-0.0128690923622438,-0.00659619244373411
"2010-09-02",0.00388251520578065,0.021007763048855,0.0129505835673929
"2010-09-03",0.00223993031172576,0.00812037861136883,-0.000403917339918292
"2010-09-07",0.00240471687008137,0.00364146360719464,0.0215395472455957
"2010-09-08",-0.00481557670850308,0.00864113709443459,-0.000717371844721648
"2010-09-09",0.00352277763021491,-0.0132129194286202,-0.0182859946369026
"2010-09-10",0.00820670748887919,0.0101545505322349,0.00208101283566386
"2010-09-13",0.00669956210562805,0.0179329317422274,0.0101515747790177
"2010-09-14",-0.00241154920672748,0.00328413697798413,0.00090807206312582
"2010-09-15",-0.00169423775566357,-0.0156656442964354,-0.0174771759279553
"2010-09-16",-0.000334516408653229,-0.0252043280624437,-0.0190169536202988
"2010-09-17",0.00446332683544215,-0.00161139151801226,0.00125271545249839
"2010-09-20",0.0026606589947582,-0.0109416991584917,-0.0040330327626158
"2010-09-21",0.0075231745422788,-0.00140562953606715,0.002684371268872
"2010-09-27",0.00666204031272688,0.0279058312427714,0.0166405364232345
"2010-09-28",-0.00385667417519897,-0.00411888093404233,-0.00830284088374111
"2010-09-29",0.003188780746884,-0.013757022665656,-0.00211738687501328
"2010-09-30",0.0254984816587898,0.0153126578534994,0.0211353105606613
"2010-10-08",0.00601877723265698,0.0230356114681856,0.0370149576011043
"2010-10-11",0.00597359491206872,0.00444214236882789,0.0291272338779844
"2010-10-12",0.0120009626013713,0.00352463357546351,0.0127134604443717
"2010-10-13",-0.00172223147802897,0.00638988939521079,0.0141360909437376
"2010-10-14",0.00269114548538218,-0.03249916268582,0.00203879939272911
"2010-10-15",-6.63593562666431e-05,0.00254297907013745,0.0321139903636287
"2010-10-18",-0.00936291362350672,-0.0116829552090801,-0.00646696806254698
"2010-10-19",0.00637795309879596,0.030619155900883,0.0210243905499079
"2010-10-20",-0.00546707232374855,0.00326036224632542,0.00628319735226857
"2010-10-21",0.0015163598113459,0.00826208355303293,-0.00653246515756756
"2010-10-22",0.011457380414239,0.0091294635223631,0.00117640497235905
"2010-10-25",-0.00201329888481816,0.0247174522098121,0.0303137926281778
"2010-10-26",-0.00676724929445371,0.00953285922032898,-0.00430900781572352
"2010-10-27",0.00433395372496226,-0.0101820193490378,-0.017948229961804
"2010-10-28",0.00598417473190782,0.000965009245388337,-0.00181558028929896
"2010-10-29",0.00534987724640312,0.0111809167001491,-0.00521236429263838
"2010-11-01",0.00122283326099648,0.0284898203184469,0.0275208725472089
"2010-11-02",0.000954795782019069,-0.00508700876725365,-0.0028419231649518
"2010-11-03",0.0222091322631155,-0.0144073048797697,-0.0123558752523952
"2010-11-04",0.00615801180702591,0.0254504224796794,0.0175888947440599
"2010-11-05",0.00808785058178541,0.0159650366713435,0.0115787969791514
"2010-11-08",-0.00739890991070291,0.0224633221270001,0.00788741127128545
"2010-11-09",0.00424938715533574,0.00676659778333,-0.00693800557964086
"2010-11-10",-0.00733957359291759,0.00309079968605408,-0.00704890803776181
"2010-11-11",-0.0220890814995837,-0.00813894580596075,0.00310650393600409
"2010-11-12",-0.000333635091693485,-0.0604602855560984,-0.0621513516730566
"2010-11-15",-0.0199108952383663,0.0281891301086512,0.00700522227570599
"2010-11-16",-0.00342352353938125,-0.0355471740341068,-0.0438476089334777
"2010-11-17",0.0100882725224285,-0.0419476530118749,-0.0207064743652465
"2010-11-18",0.00494723794484431,0.0157644904115044,0.0141917776597704
"2010-11-19",0.0032015025304688,0.0301334030616429,0.00981270394257505
"2010-11-22",-0.00969973022197401,0.0137058824663525,-0.00217374220983257
"2010-11-23",0.0176122508631584,-0.0169744900767872,-0.0204165278907488
"2010-11-24",-0.00939298485624451,0.028225010020811,0.0224834102601619
"2010-11-26",0.00193648826015047,0.00412973072851508,0.00560584695288635
"2010-11-29",0.00129825488277002,0.00403623053936086,-0.00150241854662958
"2010-11-30",0.00899545536523783,-0.0262672066319474,-0.0166329679370634
"2010-12-01",0.00467635487759255,0.00116613977351965,-0.000309213368519634
"2010-12-02",0.00782570714243813,0.00423112701646589,0.00607138913115923
"2010-12-03",0.000343386161731907,-0.00741852144358857,0.000982549144326716
"2010-12-06",-0.00734838151381667,-0.0164380229973314,0.00234630301967909
"2010-12-07",-0.00178971511688664,0.0135651535204415,0.0109838038077226
"2010-12-08",-0.000880661624949375,-0.00287339367443151,-0.00889280554555671
"2010-12-09",0.00263959404059433,-0.020723989091979,-0.0152937687126024
"2010-12-10",0.0116235962190678,0.0149590127256427,0.0123616476254393
"2010-12-13",-0.000566702950121512,0.0277525859558694,0.0313347962574626
"2010-12-14",-0.00861249489891969,0.0125544989661721,0.00257891611595018
"2010-12-15",-0.00145005910059359,-0.00254765389299649,-0.00667692310269274
"2010-12-16",0.000328698188507781,-0.00264401592861863,-0.00522533286292037
"2010-12-17",0.0022516478375072,0.00220247870149159,-0.00155076173024749
"2010-12-20",0.00654392612282839,-0.0123959040707431,-0.0145706612417272
"2010-12-21",-0.00103111254818888,0.0114766450987627,0.0222892662220702
"2010-12-22",-0.00637918267843629,-0.00923835769646975,-0.0104815800171132
"2010-12-23",-0.0011790524050842,-0.0202955232793995,-0.00834719842100984
"2010-12-28",0.00615368226175161,-0.0668741813836378,-0.0450603869773142
"2010-12-29",-0.00218699921777576,0.017340661500691,0.00555020924040672
"2010-12-30",0.00838502568255595,0.00331634242928391,0.000741387243032854
"2010-12-31",-0.00420610660747001,0.02241487516052,0.0209392642422996
"2011-01-04",-0.000597719039620692,0.0151477092497287,0.0196339174324802
"2011-01-05",-0.00306398722267487,0.00344607407820141,-0.00439542466904264
"2011-01-06",-0.00170287382044509,-0.00546654489857368,-0.00504462101122249
"2011-01-07",-0.00350976837358496,-0.00522666188475907,0.00220911300466331
"2011-01-10",0.00467667758225998,-0.0290604889624427,-0.0184518516710149
"2011-01-11",0.00532642663740979,-0.00532857525661812,0.00538255445224034
"2011-01-12",-0.00366720735610992,0.00598565633274872,0.00557454236815258
"2011-01-13",-0.00545975228737527,-0.00141096251511275,-0.000337328560722439
"2011-01-14",-0.00251573442219111,-0.0214077352791681,-0.015732439377139
"2011-01-18",-2.67463847383187e-05,-0.0394776672932254,-0.0369389307727434
"2011-01-19",-0.0139837957119955,0.0240535510091129,0.0225681325598261
"2011-01-20",-0.000396556799795778,-0.0363165585139116,-0.0328883196599656
"2011-01-21",-0.00498961470738957,0.00646809678526528,0.013159191273751
"2011-01-24",-0.00173464387787658,-0.0239263966964834,-0.00979734935449827
"2011-01-25",0.00837502213871066,-0.0128657491226142,-0.0052737946702931
"2011-01-26",-0.00705930850946657,0.0191114047969618,0.013536829011237
"2011-01-27",0.00403505095154433,0.0176094776050393,0.016129302937234
"2011-01-28",0.00374807609196282,0.0100825922465508,0.00339339243970094
"2011-01-31",0.00720419805150718,0.0137746502706888,0.0130962805534589
"2011-02-01",0.00855058091580818,0.00427685948723289,0.000250283148993002
"2011-02-09",0.00300624748968437,-0.00450483558160608,-0.0118058796913737
"2011-02-10",0.000509546095873947,0.0269539147009836,0.0207862665846361
"2011-02-11",0.0091054280042655,0.0111618793635708,0.00541209215356031
"2011-02-14",0.00133067759704408,0.017901274121787,0.0314582696441386
"2011-02-15",0.00589352037604107,-0.000576705722763249,-0.000456643440437943
"2011-02-16",0.00319513336157629,0.0170400989797674,0.009590790513474
"2011-02-17",0.00147828322254639,0.00702853175922002,-0.000806518224448549
"2011-02-18",-0.00627383045104524,-0.00923311988452447,-0.0104839634486993
"2011-02-22",0.00243762022486482,-0.00641109957480201,-0.015037921176264
"2011-02-23",-0.0028514331539139,0.0141168084634793,0.00352764844730524
"2011-02-24",0.00673794993494115,0.0097749379312122,0.00510278051311208
"2011-02-25",0.00557227629235113,0.0010084069514591,0.00209342676298307
"2011-02-28",0.00138690864510571,0.0124006515602342,0.013116004636835
"2011-03-01",0.000687095165647467,0.00534423558896369,0.0047321243673617
"2011-03-02",-0.00115580136925475,-0.00267450708933303,-0.00356079620029748
"2011-03-03",0.00547141192449052,-0.0195136180074388,-0.00665371632155598
"2011-03-04",8.98426119004814e-05,0.0116928365910896,0.0151937467569432
"2011-03-07",0.00215860016019143,0.0139375088976761,0.0195189364616961
"2011-03-08",0.000814313429049029,0.00534812460659051,0.000884688263079081
"2011-03-09",-0.0129739448116164,0.00302764516013876,0.000419480016735196
"2011-03-10",0.000961330518391312,-0.0073262477322138,-0.017550900396327
"2011-03-11",-0.00080234609858687,-0.00071158992786835,-0.0100235953866216
"2011-03-14",-0.0148684204109641,0.00978452292456944,0.00478539570614522
"2011-03-15",-0.00617513785952462,-0.0113120519039799,-0.0180697043668187
"2011-03-16",0.00703327937833831,0.0132577714449218,0.013807913037502
"2011-03-17",0.00541102579711028,-0.0183157158071854,-0.0157317900607538
"2011-03-18",0.00877282982075722,0.00446697102290106,0.00581464415365884
"2011-03-21",-0.000773245025709968,-0.00796187989890806,-0.00266816667582037
"2011-03-22",0.0060535620204849,-5.89843183295136e-05,0.00494214348336186
"2011-03-23",0.00113971544380198,0.0136713719351493,0.0130221905792729
"2011-03-24",0.00248801483132444,0.00270011325223485,-0.00415629101732351
"2011-03-25",-0.00537096477914112,0.00833581591756394,0.0132621432760078
"2011-03-28",0.000425621025081702,-0.00245570614057478,-0.00118683400846309
"2011-03-29",0.00502231237372497,-0.0170014713385525,-0.00990405914579906
"2011-03-30",-0.000271345337185536,-0.00911927839460902,-0.000583183760398343
"2011-03-31",0.00394861970183236,-0.0126645267284459,-0.0100703915588468
"2011-04-01",0.0122483146260264,0.0129349655981614,0.0153383657343575
"2011-04-06",0.00331177573342889,-0.00142939508039475,0.0117149904373086
"2011-04-07",0.00374043681468339,0.00630901711957366,0.00403192870943103
"2011-04-08",-0.00793318239793006,0.0116017488391162,0.00870527816498479
"2011-04-11",-0.00398790541666061,-0.00809120598878388,-0.00594329232215163
"2011-04-12",0.00366664030881925,0.00143328779188789,-0.00199794269841902
"2011-04-13",0.00389497212204315,0.0099228462965828,0.0136047882161503
"2011-04-14",0.00531955058493327,-0.00277626700372546,-0.00547741264828339
"2011-04-15",-0.00246709136692558,0.00224234017316416,0.00160426533904467
"2011-04-18",0.00055850750036357,0.00319036387623362,0.000148856460623792
"2011-04-19",0.00809469518474426,-0.0121164957027681,-0.0189406564969303
"2011-04-20",0.0025714227210536,0.00708737445848673,-1.51710782251291e-05
"2011-04-21",-0.00182375154654302,0.00693075083026806,0.00655690909995665
"2011-04-26",0.00671206183117445,-0.0419304911583055,-0.026047741949318
"2011-04-27",-0.000333907345233087,-0.0114815804691957,-0.00664198950670492
"2011-04-28",0.012001948710922,-0.0321725862748395,-0.0148683595889838
"2011-04-29",-0.0103613747594948,0.0171278248799176,0.00978562724753718
"2011-05-03",-0.0116288319344141,0.0173045793229925,0.005766243804183
"2011-05-04",-0.0116018174839396,-0.0214995417286212,-0.0255673243191381
"2011-05-05",0.00284905358566689,0.00258163360035457,-0.000929999947557603
"2011-05-06",0.00700836515544401,0.00471493932952027,-0.00150985896507949
"2011-05-09",-0.0015793512669926,0.00823716386173179,0.0026782851256304
"2011-05-11",-0.00188122552872272,0.00809215689363674,0.00489813941258488
"2011-05-12",-0.00341737628315064,-0.0133279507157145,-0.0138279030113818
"2011-05-13",-0.00433090504272249,0.00797115044002261,0.00854075279696676
"2011-05-16",-0.000309768945934485,-0.000377353595091057,-0.00883286654157356
"2011-05-17",0.00639939314703075,-0.00546043334103441,0.00502183619260443
"2011-05-18",-0.000656938072145508,0.00661475779817988,0.00749350934216642
"2011-05-19",0.00321409421539154,-0.0053605754186079,-0.00596933209382378
"2011-05-20",-0.00937747839337022,-0.00342220781174618,0.000307629966335377
"2011-05-23",0.00238688829790878,-0.0377653349583504,-0.0315927739636793
"2011-05-24",0.000231801529441134,-0.00159204034437177,0.00107179040167327
"2011-05-25",-0.000450514406766134,-0.0114146161258336,-0.0118563747924451
"2011-05-26",0.00390261953833893,-0.00991826830217202,-0.0039995454070848
"2011-05-27",0.00455837942830639,-0.0315005228600735,-0.00505979726700345
"2011-05-31",-0.00441799915345398,0.00347491193076066,0.0129078627798027
"2011-06-01",-0.00534587589666013,0.0104876379881815,0.000869547318475439
"2011-06-02",0.00126464587004005,-0.0135585596928136,-0.0161309107420576
"2011-06-03",-0.00334372809364869,0.0172009024704509,0.0103663760033328
"2011-06-07",-0.00282813031377749,0.00912076747388291,0.00599728720796522
"2011-06-08",0.000889822827797371,0.00344600097741399,0.00146125848925327
"2011-06-09",-0.00785819681170818,-0.0232830816503703,-0.0188656039823909
"2011-06-10",-0.00343511159474585,0.0027643590407993,0.0034012104742267
"2011-06-13",0.00822765418569316,-5.81775291020881e-05,-0.00390961290174252
"2011-06-14",-0.00719917059908814,0.0161453095438056,0.0146457202012502
"2011-06-15",-0.00333109131266673,-0.00908402242521789,-0.0101684952274937
"2011-06-16",0.00198298134383812,-0.0216792706183461,-0.0153689354987484
"2011-06-17",0.000437896556623851,-0.0147132991095159,-0.00871270058958518
"2011-06-20",0.0087034714810923,-0.0135151018631388,-0.00596785762299978
"2011-06-21",-0.0023691118200273,0.0139456612176403,0.0118856300803885
"2011-06-22",-0.00590480986754005,-0.00396457671064931,-0.000168438615055888
"2011-06-23",-0.00491622454578555,0.0189113257083589,0.0168638991625434
"2011-06-24",0.00318314796322272,0.0241293315837841,0.0236135021302308
"2011-06-27",0.00579858176108994,0.0130866371767018,0.0029793850814368
"2011-06-28",0.00301015106372637,0.00137691297266485,0.00172567689232528
"2011-06-29",0.00251540211966272,-0.0137589415998751,-0.0136632775424257
"2011-06-30",0.0141564846626134,0.0150259116277822,0.0146391709040938
"2011-07-05",0.00446228488611045,0.0371429882348122,0.025758107990248
"2011-07-06",0.00192217967977504,0.00242134842707298,-0.00281505238061042
"2011-07-07",0.00350678761342693,0.000111323046422473,-0.00386355783891423
"2011-07-08",-0.00333691474178466,-0.00101649758114242,0.00241804402748502
"2011-07-11",-0.00160430569786685,0.00900010769396742,0.00129616167475755
"2011-07-12",0.0103823437957693,-0.0142308866830209,-0.0180842272138504
"2011-07-13",-0.00229955804792858,0.0199318560901858,0.016140481357694
"2011-07-14",0.0057790562960176,0.00844486066657124,0.00305834961027185
"2011-07-15",-0.000814573582335942,0.00613829760280749,0.00421728338215077
"2011-07-18",0.00082227092945808,-0.000159312972045078,-0.00201029698299315
"2011-07-19",0.00145398175204714,-0.0105305946020194,-0.00879715674419634
"2011-07-20",-0.00049829079072794,0.00110452511584702,-0.00115019421774643
"2011-07-21",0.0060713764034197,-0.0133366051207544,-0.0104898158789726
"2011-07-22",-0.00470707150446237,0.00345916600909768,0.00289297065488969
"2011-07-25",0.00248828453460215,-0.0389944465524734,-0.0324968468955928
"2011-07-26",-0.00600498055882148,0.00425685927793884,0.00319375849826975
"2011-07-27",-0.00237187668735195,0.0166207316762705,0.00748210865365073
"2011-07-28",0.00119318829099324,-0.00625851889235784,-0.00634989459449253
"2011-07-29",-0.00315873493357222,-0.011232882537168,-0.00299228457122191
"2011-08-01",-0.00342459254464511,0.00348722702269644,0.0018976615358639
"2011-08-02",0.00686281699588043,-0.00725165050778886,-0.0071665569774646
"2011-08-03",-0.0170925571278314,0.00312094705400057,-0.000510759766265134
"2011-08-04",-0.0078337315136574,0.00524305019489568,0.00184102783830409
"2011-08-05",-0.0119928218114794,-0.0194432848361866,-0.0212443959435615
"2011-08-08",0.0202644793895823,-0.0500655848677941,-0.0357283377799272
"2011-08-09",-0.000141411573345351,-0.00315417342790825,0.00153548747143417
"2011-08-10",0.00844867794863413,0.0142664888944546,0.00926670494944526
"2011-08-11",0.000375612871673425,0.0172859517869721,0.0151551630753501
"2011-08-12",0.0151929993803253,0.0115616280495079,0.00294741429185463
"2011-08-15",0.00262958220421572,0.0146097669556084,0.0147841843154322
"2011-08-16",0.0020990852589704,-0.00839946446854734,-0.00695710564310492
"2011-08-17",-0.0106258719506001,-0.00437648342578156,-0.00399298709399643
"2011-08-18",-0.000285634504517018,-0.0171441995064989,-0.0179347958668942
"2011-08-19",0.00867080398409348,-0.0092603861952536,-0.00938167094085363
"2011-08-22",0.00714538344561011,-0.00706708934800437,-0.0106387522994633
"2011-08-23",-0.0232220005621011,0.0162604603290053,0.0155555317710447
"2011-08-24",0.00214399571337531,-0.00156485341396984,-0.00389223720953447
"2011-08-25",0.0133683997945129,0.0208198768269221,0.0333876632057124
"2011-08-26",0.00601760503816617,0.00226761373104423,-0.000902254248701384
"2011-08-29",0.010592959352556,-0.00888659285439519,-0.0166860839407873
"2011-08-30",0.00283056104661594,-0.00855871474662528,-0.00388038447355687
"2011-08-31",-0.00525024575577659,-0.0047599475207718,0.00177356126647354
"2011-09-01",0.00324519430109715,-0.00800579648570088,-0.00430310726728467
"2011-09-02",-0.00998386243268301,-0.0113968599614273,-0.0108236634248454
"2011-09-06",-0.00134575576391349,-0.0322372029766561,-0.0287283561513971
"2011-09-07",0.00555418759359028,0.0241265565448658,0.0204861749352738
"2011-09-08",-0.00851598671163145,-0.0107306399868111,-0.00826889350580806
"2011-09-09",-0.00127518987514341,-0.00619696439037742,-0.00181777918753911
"2011-09-14",-0.00713235624561503,-0.00510658424585342,-0.00653920258909113
"2011-09-15",0.0109118929110383,0.000800069715606755,-0.00148548742923438
"2011-09-16",-0.0168445941317252,-0.000161309104036667,0.00181015420758968
"2011-09-19",0.00899166799012074,-0.0196781834315347,-0.0200147046122101
"2011-09-20",-0.00244816833161143,0.0048331517159852,0.00394883677533886
"2011-09-21",-0.033640504058593,0.0296831527046317,0.0301726862894018
"2011-09-22",-0.0167482460812725,-0.0288391588727156,-0.0307902170726776
"2011-09-23",-0.0227387853356936,-0.00820607884720903,-0.00603569347199406
"2011-09-26",0.0219677184698208,-0.0161011045381682,-0.0219368560606094
"2011-09-27",-0.0199289570127623,0.00414668349610947,0.0103258627400789
"2011-09-28",-0.011272838537535,-0.0168254982399444,-0.0103454294394996
"2011-09-30",0.0297594315166532,-0.0357394662140496,-0.0112005332560369
"2011-10-10",-0.00126123410894252,-0.00628754663223574,-0.00940205764801594
"2011-10-11",0.0154445903623899,-0.00382249097326115,-0.00199055080619581
"2011-10-12",-0.000982007698956733,0.0347649123027634,0.0363520235199259
"2011-10-13",0.00797057553762048,0.0129573286446856,0.00674541253911554
"2011-10-14",-0.00623947127023927,-0.00416307436354768,-0.00331255101234795
"2011-10-17",-0.00702256701746096,0.00299358387414972,0.00496273288932336
"2011-10-18",-0.00582011780155434,-0.03004663340208,-0.0280245234352666
"2011-10-19",-0.0133151121057108,-0.0058937026049396,-0.00352209034346507
"2011-10-20",0.00991649605425726,-0.0295005148757302,-0.0242152782537352
"2011-10-21",0.014620879266767,-0.0183853902290553,-0.00501878611725171
"2011-10-24",0.0107712365246879,0.0177193125179778,0.0274295426688276
"2011-10-25",0.0118443665622827,0.0284256949788022,0.0189236497921104
"2011-10-26",0.0169105342392444,0.0107754926537984,0.00998693554429519
"2011-10-27",0.00765628047416134,0.00118422698921394,0.00219863066265624
"2011-10-28",-0.0135574754338984,0.023093399423731,0.0193943131086725
"2011-10-31",-0.014396373260961,0.00516738735834443,-0.00506087023073176
"2011-11-01",0.0141479982362653,0.000117518404690431,0.000823653201181163
"2011-11-02",0.0147554874598226,0.0182382750829262,0.0166300282049456
"2011-11-03",-0.00104229208373441,0.00609902825725861,0.000696472016790128
"2011-11-04",0.00959219291376767,0.00817791770314602,0.00708741727220019
"2011-11-07",0.00347150486482617,-0.00396017516134795,-0.0099502483724383
"2011-11-08",-0.0101142137811137,-0.0139060024651916,-0.0031210596372051
"2011-11-09",-0.0106055056432205,0.0168697861042715,0.00877659219432592
"2011-11-10",0.0139773467973128,-0.0149369850709921,-0.0189195571924701
"2011-11-11",-0.00024328474280777,-0.000548670605925339,-0.0017002573479532
"2011-11-14",0.00342000967797129,0.0239848950614674,0.020482374196154
"2011-11-15",-0.0129439880311758,0.00795755295076295,-0.00200712657837221
"2011-11-16",-0.0196806162752244,-0.0248886743168707,-0.0271652794644637
"2011-11-17",-0.00484403160079905,-0.00214758108714985,-0.00303357178626584
"2011-11-18",-0.0187925342974687,-0.0285032142095086,-0.0208563427367137
"2011-11-21",0.00465764414287806,0.000852833575832435,0.00122386340178471
