date, jiaotongyunshu , xiuxianfuwu , meiti , gonggongshiye  , nonglinmuyu , huagong , yiyaoshengwu , shangyemaoyi , guofangjungong , jiayongdianqi  , jianzhucailiao  , jianzhuzhuangshi  , fangdichan  , yousejinshu , jixiezhizao , qiche , dianzi , dianqishebei , fangzhifuzhuang , zonghe , jisuanji , qingongzhizao  , tongxin  , caijue , gangtie , yinhang  , feiyinjinrong  , shipinyinliao  
10/29/13,1570.44,2855.25,883.87,1873.09,1832.46,1775.26,4746.29,3183.73,825.51,2730.18,2994.04,1533.97,2547.59,2489.12,881.26,2737.72,1609.38,3294.52,1543.45,1621.89,2253.55,1545.88,1373.72,3071.17,1499.15,2302.04,1006.37,4771.12
10/30/13,1608.83,2879.07,888.45,1928.76,1855.97,1800.14,4809.25,3243.15,847.92,2823.78,3035.41,1563.8,2585.86,2515.07,902.6,2803.42,1623.12,3337.01,1569.69,1645.32,2282.26,1570.1,1395.28,3131.88,1525.76,2317.95,1018.25,4834.69
10/31/13,1605.94,2879.5,859.85,1889.64,1812.8,1778.13,4726.96,3147.04,839.78,2774.95,3039.93,1559.24,2606.38,2500.67,892.64,2774.76,1599.12,3250.27,1555.05,1635.93,2244.65,1551.58,1380.32,3103.11,1526.1,2271.05,1004.44,4738.5
11/01/13,1612.33,2890.86,844.1,1868.96,1791.96,1763.6,4742.86,3098.14,838.39,2746.72,3017.36,1564.54,2622.46,2531.32,886.97,2804.26,1598.61,3246.49,1557.34,1628.85,2223.41,1546.58,1367.21,3116.95,1522.94,2297.89,1015.34,4697.15
11/04/13,1612.39,2902.4,839.18,1894.85,1812.35,1781.11,4705.45,3113.55,838.59,2772.84,3021.79,1566.44,2613.98,2532.16,898.57,2836.36,1607.34,3279.35,1569.45,1638.28,2246.21,1560.56,1381.85,3132.18,1528.6,2280.07,1006.65,4719.17
11/05/13,1625.7,2964.08,872.72,1916.38,1870.49,1801.15,4718.91,3210.88,838.51,2754.66,3029.74,1574.01,2629.13,2557.17,908.4,2858.95,1622.88,3308.5,1594.99,1658.94,2295.6,1583.43,1408.82,3142.71,1535.68,2265.87,1003.27,4732.47
11/06/13,1605.93,2919.72,846.99,1902.13,1854.69,1799.67,4653.41,3147.17,834.37,2709.47,3009.73,1554.03,2591.76,2545.36,903.89,2788.6,1614.88,3294.67,1584.71,1638.08,2271.22,1573.43,1394.13,3173.44,1537.34,2228.18,992.26,4707.95
11/07/13,1591.84,2876.56,840.75,1899.1,1840.91,1782.85,4573.73,3123.26,825.05,2654.39,2987.86,1545.97,2576.86,2522.58,895.95,2744.54,1580.46,3244.07,1564.16,1609.83,2219.9,1556.7,1373.74,3162.17,1521.95,2239.09,985.42,4611.89
11/08/13,1582.44,2843.41,832.04,1876.27,1809.95,1757.94,4512.53,3083.96,814.61,2633.53,2962.34,1529.89,2558.25,2471.47,880.18,2726.4,1552.46,3172.34,1543.25,1592.81,2185.52,1519.41,1352.68,3092.32,1511.56,2221.15,959.24,4554.83
11/11/13,1568.32,2867.53,816.79,1879.53,1784.79,1766.42,4628.91,3078.33,812.93,2645.64,2996.38,1535.47,2524.93,2453.38,894.74,2749.71,1572.82,3217.83,1543.73,1601.13,2210.96,1529.03,1358.07,3085.47,1517.32,2225.47,961.02,4667.54
11/12/13,1576.1,2881.52,830.45,1886.49,1771.46,1778.7,4697.39,3085.81,824.18,2694.7,3026.79,1541.71,2552.68,2472.48,900.5,2753.51,1578.68,3247.47,1554.32,1617.73,2222.64,1534.84,1376.64,3110.94,1524.67,2252.54,980.01,4804.03
11/13/13,1550.68,2812.03,827.58,1827.05,1767.56,1740.24,4620.65,2999.37,832.53,2643,2989.07,1511.57,2516.3,2428.72,881.95,2683.23,1557.98,3163.85,1518.85,1589.39,2224.07,1505.21,1343.58,3042.14,1503.33,2180.07,951.24,4723.43
11/14/13,1556.51,2841.6,858.88,1834.31,1789.93,1758.49,4697.53,3038.72,881.76,2680.85,3028.68,1523.02,2513.1,2452.06,894.43,2734.01,1586.03,3214.51,1531.6,1606.99,2287.12,1520.81,1373.49,3056.56,1504.04,2163.03,960.21,4788.49
11/15/13,1580.83,2886.19,877.4,1872.36,1827.4,1791.6,4743.28,3107.92,908.19,2721.16,3088.29,1557.5,2567.28,2494.35,912.03,2777.91,1611.99,3276.11,1561.05,1638.66,2350.97,1555.4,1402.91,3102.7,1522.12,2190.6,1004.57,4851.53
11/18/13,1626.44,2928.73,894.36,1910.27,1898.63,1826.94,4790.14,3191.56,946.05,2775.13,3172.04,1587.85,2640.13,2542.66,932.58,2851.09,1653.11,3345.99,1597.71,1674.72,2401.32,1591.74,1441.61,3178.72,1550.82,2281.72,1074.77,4937.11
11/19/13,1632.98,2934.98,909.1,1915.27,1899.16,1829.9,4773.44,3195.75,938.95,2769.7,3174.03,1592.37,2638.86,2534.04,934.03,2851.38,1665.81,3348.66,1607.06,1684.22,2396.25,1606.32,1439.32,3181.8,1551.15,2247.42,1069.66,4874.49
11/20/13,1660.24,2957.57,911.22,1919.06,1906.56,1837.12,4794.91,3217.82,990.48,2808.83,3191.93,1602.46,2649.5,2546.7,944.5,2881.12,1676.84,3370.07,1615.11,1700.48,2428.82,1623.69,1477.93,3189.01,1562.5,2252.6,1075.59,4880.47
11/21/13,1676.81,2933.08,921.17,1906.33,1926.76,1837.64,4781.26,3268.7,966.02,2816.34,3178.49,1589.05,2610.15,2519.74,932.62,2848.1,1666.14,3363.42,1602.64,1692.61,2408.95,1623.74,1489.68,3224.77,1555.49,2244.47,1059.14,4811.06
11/22/13,1661.59,2933.71,909.5,1895.76,1924.84,1847.46,4748.25,3229.83,972.6,2822.2,3156.18,1580.57,2579.25,2519.52,925.52,2853.84,1652.2,3338.99,1596.56,1690.63,2391.71,1617.21,1465.43,3219.92,1549.14,2232.48,1060.09,4794.37
11/25/13,1672.95,2931.01,898.35,1885.92,1916.11,1831.14,4760.44,3209.14,993.02,2832.12,3172.85,1581.46,2578.19,2496.96,933.69,2866.65,1665.4,3335.31,1605.47,1689.26,2390.85,1616.74,1455.7,3176.11,1554.08,2214.36,1056.21,4782.02
11/26/13,1679.88,2945.65,886.99,1882.86,1918.68,1834.74,4774.1,3200.25,992.37,2867.44,3176.78,1584.97,2565.71,2499.67,936.34,2857.96,1698.87,3333.31,1605.71,1685.62,2410.61,1627.09,1469.67,3154.78,1553.78,2209.27,1059.18,4770.47
11/27/13,1689.79,2966.57,925.79,1902.01,1924.16,1852.45,4807.13,3236.32,1030.14,2855.78,3210.24,1599.1,2574.64,2519.95,949.32,2885.8,1729.49,3387.97,1618.46,1696.81,2463.2,1640.3,1507.19,3203.38,1568.52,2219.42,1086.53,4804.64
11/28/13,1696.16,2986.42,926.07,1907.15,1940.14,1875.96,4853.35,3247.09,1014.62,2896.4,3288.92,1619.75,2603.85,2610.44,958.63,2925.81,1747.28,3423.07,1625.6,1704.85,2475.47,1649.13,1507.38,3243.52,1593.02,2232.85,1086.6,4899.68
11/29/13,1694.47,3018.96,946.61,1914.45,1949.37,1887.37,4908.53,3256.6,1050.91,2906.93,3295.86,1620.34,2603.28,2588.73,966.45,2927.85,1773.68,3447.18,1638.95,1709.88,2498.78,1652.26,1540.52,3228.05,1593.39,2228.45,1087.58,4898.82
12/02/13,1638.09,2846.57,870.64,1867.95,1836.87,1809.89,4697.29,3074.05,980.13,2788.35,3195.56,1572.76,2518.82,2527.96,916.74,2826.73,1673.39,3272.07,1566.77,1634.25,2337.8,1570.99,1449.17,3160.26,1562.38,2265.35,1126.23,4729.3
12/03/13,1660.59,2891.8,866.6,1900.23,1891.88,1841.48,4797.38,3127.86,1002.23,2850.7,3297.43,1603.85,2556.36,2570.66,937.35,2895.46,1702.9,3342.74,1604.06,1646.24,2358.75,1597.61,1494.73,3208.33,1588.05,2254.93,1123.72,4822.12
12/04/13,1718.19,2941.51,867.49,1915.54,1941.73,1866.63,4856.99,3182.07,1008.94,2911.93,3346.97,1645.92,2608.09,2590.12,951.27,2966.5,1723.42,3391.97,1642.59,1667.11,2366.02,1620.15,1522.62,3238.19,1612.1,2269.79,1133.35,4871.56
12/05/13,1707.65,2909.74,847.55,1905.49,1951.88,1865.96,4852.34,3173.47,996.81,2947.55,3323.43,1638.05,2607.63,2581.21,949.69,3003.18,1701,3388.61,1652.28,1673.95,2329.87,1622.77,1470.25,3241.18,1612.88,2254.47,1136.93,4840.39
12/06/13,1699.37,2917.62,859.27,1898.61,1951.58,1854.96,4840.55,3175.19,981.06,2943.56,3310.45,1645.94,2594.89,2575.97,949.49,3001.5,1678.46,3375.75,1646.74,1675.4,2308.2,1625.1,1447.61,3222.97,1616.97,2244.13,1113.97,4843.19
12/09/13,1701.59,2940.68,885.32,1913.34,1995.37,1868.54,4859.19,3183.3,994.26,2994.22,3337.25,1652.62,2593.92,2574.48,957.64,3019.58,1696.45,3383.41,1672.46,1680.29,2340.58,1643.32,1456.73,3222.46,1616.69,2227.84,1113.4,4865.91
12/10/13,1716.15,2950.8,880.3,1901.61,1977.77,1869.27,4825.75,3237.41,978.71,3073.41,3350.45,1649.08,2619.55,2575.59,952.63,3028.01,1696.04,3368.09,1679.99,1688.69,2346.75,1645.42,1451.09,3205.42,1619.56,2236.11,1114.38,4865.11
12/11/13,1689.75,2953.26,883.89,1885.63,1980.63,1859.36,4788.36,3190.28,968.64,3043.78,3256.24,1624.41,2594.91,2541.58,941.33,2987.63,1681.86,3322.16,1656.02,1674.88,2335.85,1622.36,1431.43,3148.81,1590.1,2199.72,1077.99,4820.07
12/12/13,1682.86,2974.4,910.99,1889.58,1971.25,1867.65,4830.19,3213.96,966.68,3032.34,3249.64,1629.14,2597.65,2524.92,948.23,2989.38,1703.9,3345.11,1667.74,1676.72,2368.87,1625.39,1449.62,3147.3,1587.67,2187.23,1073.17,4816.67
12/13/13,1690.99,2990.91,903.21,1888.27,1962.81,1868.35,4850.33,3201.06,964.4,3092.88,3266.9,1630.29,2607.12,2521.14,949.93,2995.05,1708.24,3366.76,1670.67,1681.07,2380.58,1627.45,1442.4,3128.68,1582.39,2171.39,1082.96,4815.99
12/16/13,1652.95,2957.32,896.55,1867.32,1934.6,1835.56,4779.07,3111.66,940.51,3057.03,3198.13,1597.35,2572.05,2470.84,935.47,2923.13,1686.87,3338.63,1643.8,1657.33,2346.26,1610.68,1421.95,3064.98,1561.82,2157.92,1065.5,4733.12
12/17/13,1644,2942.19,875.59,1853.29,1903.96,1821.87,4810.66,3091.03,958.03,2966.49,3178.82,1585.09,2543.02,2459.39,930.93,2887.25,1677.5,3323.66,1630.2,1643.48,2335.99,1600.58,1411.43,3053.23,1553.46,2151.26,1065.66,4726.75
12/18/13,1639.59,2943.87,857,1849.73,1904.47,1819.12,4840.69,3107.44,939.95,2962.69,3184.01,1582.85,2530.78,2466.08,929.72,2882.53,1678.7,3311.97,1628.59,1641.23,2336.37,1597.74,1412.23,3055.89,1550.61,2156.13,1069.01,4722.73
12/19/13,1628.05,2913.67,848.29,1835.42,1876.61,1802.77,4803.93,3061.26,921.87,2946.32,3147.68,1567.7,2491.28,2451.78,920.81,2858.3,1662.49,3287.06,1611.23,1620.39,2319.51,1580,1412.46,3039.92,1545.27,2124.73,1059.55,4680.79
12/20/13,1612.43,2863.75,843.94,1805.88,1879.34,1781.75,4778.38,3057.8,907.47,2883.63,3089.31,1533.88,2444.62,2372.47,904.13,2784.86,1635.53,3230.1,1605.01,1603.58,2295.64,1561.89,1389.31,2957.48,1526.9,2059.32,1028.27,4646.58
12/23/13,1603.65,2848.44,823.52,1797.99,1871.59,1776.72,4910.92,3027.52,926.56,2933.16,3080.26,1531.54,2417.7,2360.14,901.8,2801.51,1628.53,3226.05,1599.33,1590.22,2281.59,1552.44,1385.65,2941.7,1525.07,2065.22,1031.79,4620.27
12/24/13,1615.52,2881.57,831.24,1814.76,1888.88,1780.36,4894.95,3040.99,930.51,2956.34,3092.91,1534.46,2431.22,2365.12,910.39,2829.98,1655.33,3247.68,1606.82,1596.03,2330.1,1574.29,1407.26,2956.25,1530.4,2058.17,1033.63,4628.99
12/25/13,1617.98,2910.04,858.18,1829.8,1900.94,1802.06,4912.27,3060.1,942.89,2985.69,3131.86,1546.8,2451.14,2385.39,926.83,2852.01,1699.84,3304.92,1631.84,1606.82,2387.64,1598.65,1424.49,2966.35,1535.97,2061.33,1046.77,4674.48
12/26/13,1586.81,2845.16,838.73,1794.2,1852.75,1769.56,4875.35,2995.39,929.89,2900.43,3063.93,1512.22,2404.38,2356.14,910.59,2787.2,1674.82,3248.85,1602.41,1579.13,2349.5,1574.5,1382.67,2900.35,1512.6,2032.19,1030.62,4619.96
12/27/13,1606.44,2892.65,851.34,1820.8,1879.05,1799,4915.35,3038.09,963.07,2955.63,3105.48,1536.74,2444.32,2378.93,928.22,2840.19,1721.32,3321.61,1629.21,1600.79,2402.14,1606.27,1405.66,2924.16,1527.38,2065.13,1054.85,4673.91
12/30/13,1604.39,2914.31,859.79,1823.89,1893.96,1803.13,4919.86,3054.65,959.61,2962.07,3097.21,1538.15,2436.23,2377.51,939.38,2834.24,1723.15,3341.78,1636.59,1616.53,2413.38,1624.6,1415.97,2908.45,1523.03,2060.11,1052.9,4674.11
12/31/13,1614.79,2918,859.95,1831.94,1893.3,1807.07,4956.79,3062.86,956.93,2973.29,3120.7,1546.02,2471.92,2398.12,937.75,2842.21,1720.44,3363.04,1644.71,1624.66,2406.26,1626.99,1410.44,2942.85,1549.85,2101.45,1071.84,4749.65
01/02/14,1615.66,2933.52,869.63,1830.18,1910.49,1820.03,5051.73,3068.11,967.03,2949.75,3110.23,1544.68,2459.28,2395.99,945.51,2842.7,1777.25,3388.91,1654.62,1633.07,2442.39,1641.97,1446.49,2902.78,1561.16,2085.2,1061.48,4658.96
01/03/14,1600.54,2931.61,883.52,1814.65,1896.49,1803.59,5028.63,3047.1,952.46,2881.53,3041.16,1515.52,2421.87,2396.36,941.09,2804.03,1787.51,3391.05,1633.76,1608.18,2468.34,1638.41,1445.33,2867.74,1562.54,2051.37,1034.81,4615.06
01/06/14,1547.14,2845.18,864.4,1771.89,1818.07,1752,4919.26,2953.29,914.79,2807.65,2945.86,1464.19,2328.24,2344.21,912.47,2726.38,1748.58,3307.92,1581.04,1562.43,2402.11,1605,1403.29,2783.69,1517.68,2028.91,1028.31,4500.21
01/07/14,1549.88,2873.66,877.56,1777.65,1818.74,1759.83,4970.16,2966.8,920.69,2813.32,2943.22,1460.77,2321.96,2345.52,920.7,2725.25,1775.57,3381.63,1587.11,1569.97,2418.8,1611.9,1410.63,2787.33,1508.78,2022.18,1022.42,4521.77
01/08/14,1538.35,2867.88,914,1783.92,1818.81,1755.68,5016,2961.86,934.77,2830.83,2939.19,1451.29,2300.89,2322.49,923.9,2724.76,1803.61,3403.05,1576.37,1564.09,2466.13,1624.17,1427.98,2760.96,1493.7,2032.83,1030.18,4552.21
01/09/14,1526.39,2846.34,910.37,1763.65,1792.05,1725.61,4970.14,2925.71,910.42,2805.72,2887.11,1434.39,2297.3,2277.43,911.61,2677.76,1761.29,3349.33,1548.32,1536.46,2431,1599.71,1413.33,2763.34,1466.99,2032.82,1011.72,4502.28
01/10/14,1507.73,2836.48,892.93,1741.29,1758.93,1701.71,4875.09,2881.66,889.41,2812.57,2849.85,1408.32,2271.06,2266.21,893.51,2647.3,1716.74,3286.28,1525.25,1521.18,2381.72,1583.93,1389.91,2745.99,1446.97,2040.6,996.51,4516.44
01/13/14,1503.36,2831.13,899.2,1729.2,1756.98,1685.25,4854.52,2868.61,885,2760.09,2848.19,1402.03,2241.98,2294.37,891.79,2638.94,1711.02,3269.41,1521.52,1511.19,2364.36,1581.2,1379.92,2737.39,1443.01,2041.38,989.88,4515.33
01/14/14,1514.8,2894.35,912.98,1752.81,1790.35,1714.21,4924.69,2915.33,898.72,2861.69,2903.09,1412.43,2271.7,2300.78,915.29,2702.72,1758.66,3322.01,1546.99,1538.96,2427.92,1611.72,1403.07,2773.75,1458.32,2039.64,1000.83,4563.41
01/15/14,1516.66,2911.64,921.9,1739.1,1812.76,1717.54,4995.03,2936.71,916.54,2885.61,2937.4,1415.4,2261.73,2283.71,920.83,2711.16,1795.21,3369.92,1551.83,1544.53,2477.84,1617.69,1411.03,2762.57,1445.09,2015.82,997.38,4557.74
01/16/14,1516.15,2877.94,907.86,1752.25,1803.3,1717.87,4973.52,2949.61,911.97,2869.37,2943.11,1422.76,2272.54,2321.41,922.06,2695.24,1783.28,3370.02,1564.77,1551.02,2451.55,1627.28,1407,2778.49,1453.7,2006.56,1010.86,4599.13
01/17/14,1491.99,2837.77,909.44,1726.16,1755.43,1694.8,4909.92,2905.63,893.4,2816.35,2913.57,1404.29,2245.57,2273.24,910.53,2648.15,1767.53,3327.03,1549.32,1528.87,2450.74,1618.15,1403.15,2733.05,1433.36,1981.95,1004.9,4508.2
01/20/14,1484.55,2825.48,893.03,1715.25,1741.01,1683.35,4851.16,2902.93,895.76,2844.39,2882.6,1398.08,2242.71,2252.08,903.94,2623.36,1743.01,3294.82,1545.56,1528.37,2442.87,1626.75,1382.68,2699.29,1429.32,1965.9,999.76,4482.63
01/21/14,1502.26,2871.98,932.56,1731.32,1750.53,1699.94,4884.6,2945.75,902.46,2858.53,2944.39,1411.37,2271.19,2270.94,920.64,2658.84,1778.44,3333.16,1562.57,1556.29,2495.91,1658.67,1416.16,2722.67,1432.26,1977.99,1017.06,4492.55
01/22/14,1538.84,2942,955.67,1766.53,1792.5,1741.27,4980.35,3030.11,932.07,2930.38,3013.09,1450.76,2378.29,2318.83,942.59,2737.3,1811.62,3412.35,1592.89,1586.15,2551.94,1694.35,1454.52,2784.55,1464.1,2015.12,1040.81,4619.44
01/23/14,1535.54,2990.82,988.02,1775.05,1790.19,1740.64,4988.16,3037.91,933.45,2942.6,3021.8,1446.02,2363.91,2303.25,948.11,2746.2,1823.47,3461.38,1590.33,1598.05,2621.71,1712.7,1474.81,2767.17,1452.09,1989.48,1029,4633.21
01/24/14,1551.26,3039.21,996.09,1786.97,1806.24,1756.73,5060.4,3083.52,942.03,2963.11,3038.19,1461.5,2421.49,2345.71,955.13,2777.95,1851.85,3491.64,1600.89,1632.43,2667.35,1738.37,1503.29,2793.5,1458.61,1989.2,1032.56,4634.35
01/27/14,1536.82,3032.98,994.26,1763.94,1788.67,1747.91,5020.21,3103.23,937.96,2949.04,2973.78,1433.28,2393.23,2337.25,946.79,2763.59,1853.95,3487.6,1606.29,1629.96,2676.82,1729.84,1500.98,2774.41,1442.19,1973.31,1003.04,4607.15
01/28/14,1547.21,3043.76,981.42,1765.82,1767.12,1742.61,5034.99,3091.72,928.35,2950.62,2985.6,1432.91,2391.13,2334.91,947.73,2776.19,1820.01,3482.96,1616.01,1628.49,2649.61,1721.46,1513.41,2760.21,1443.65,1998.62,1009.3,4556.95
01/29/14,1549.04,3068.82,1008.11,1775.02,1760.26,1750.92,5080.75,3129.96,949.9,2950.17,3002.72,1432.38,2387.92,2336.19,951.24,2788.61,1832.4,3506.42,1626.51,1651.67,2737.84,1750,1535.92,2755.51,1443.88,2021.88,1015.61,4507.88
01/30/14,1548.83,3042.16,1019.08,1760.36,1740.38,1733.58,5065.95,3077.92,972.09,2902.08,2977.78,1422.64,2363.05,2310.56,940.46,2757.77,1816.27,3481.75,1631.33,1650.18,2736.17,1743.69,1527.81,2716.58,1429.41,2000.29,1004.64,4422.1
02/07/14,1559.14,3101.51,1043.86,1778.97,1775.12,1760.2,5097.78,3100.99,1014.33,2958.57,3049.13,1429.64,2378.49,2326.28,960.92,2783.31,1882.79,3539.29,1650.43,1684.89,2800.97,1770.96,1580.17,2739.07,1434.8,1992.43,1001.8,4469.78
02/10/14,1593.92,3181.24,1050.37,1813.89,1818.39,1812.13,5251.61,3183.85,1034.55,3035.84,3109.07,1463.88,2431.39,2420.13,988.3,2925.78,1942.11,3716.01,1685.95,1740.38,2850.89,1828.59,1617.95,2801.19,1464.19,2016.33,1027.21,4572.99
02/11/14,1615.11,3236.8,1024.3,1839.74,1828.49,1818,5269.3,3179.54,1020.42,3023.5,3109.32,1469.48,2451.22,2449.11,990.97,2931.1,1936.12,3714.64,1692.53,1742.75,2795.36,1830.41,1626.5,2847.16,1468.22,2065.21,1034.66,4596.63
02/12/14,1634.11,3263.82,1015.87,1857.56,1884.49,1851.25,5314.01,3231.06,1024.27,3062.92,3151.83,1486.12,2466.22,2455.7,1000.44,2957.76,1970.42,3741.58,1711.31,1770.49,2818.65,1848.63,1635.93,2833.07,1477.98,2068.37,1034.14,4586.19
02/13/14,1622.49,3203.86,990.06,1833.14,1844.35,1825.46,5205.93,3181.97,989.94,3042.9,3107,1468.55,2433.27,2457.39,979.17,2952.55,1935.78,3704.53,1688.93,1758.65,2734.09,1813.47,1593.55,2796.39,1466.64,2102.95,1023.17,4569.76
02/14/14,1656.28,3294.94,1013.24,1852.7,1871.8,1856.6,5324.66,3234.03,1000.01,3066.67,3134.66,1493.56,2457.36,2483.43,1000.75,2980.26,1966.59,3792.05,1728.38,1782.61,2779.13,1836.27,1607.02,2820.05,1484.98,2091.96,1028.83,4652.64
02/17/14,1661.72,3349.75,1028.44,1869.96,1889.58,1881.18,5408.28,3286.7,1043.78,3109.62,3172.06,1517.64,2466.32,2515.13,1018.09,3046.65,2007.33,3907.77,1756.74,1819.87,2870.4,1875.47,1671.08,2852.06,1506.2,2077.97,1039.22,4729.55
02/18/14,1663.57,3343.56,1027.85,1851.65,1881.47,1874.62,5426.73,3267.85,1039.88,3110.3,3146.28,1514.55,2453.04,2480.83,1009.37,3034.97,2010,3944.34,1765.61,1838.76,2868.9,1881.91,1658.52,2817.02,1497.59,2039.93,1013.56,4668.56
02/19/14,1669.05,3355.74,1020.54,1859.09,1885.11,1887.63,5450.92,3320.43,1023.4,3126.14,3165.38,1517.26,2482.03,2489.43,1012.18,3038.23,1992.17,3925.03,1766.01,1838.69,2874.83,1874.75,1656.78,2835.27,1508.25,2100.97,1020.73,4697
02/20/14,1662.64,3283.11,1000,1848.98,1866.88,1886.39,5382.5,3276.74,1000,3067.92,3110.57,1507.42,2450.5,2470.25,1000,2995.65,1963.06,3846.35,1747.14,1806.77,2824.41,1846.99,1625.36,2862.15,1504.7,2069.84,1000,4688.45
02/21/14,1635.8,3272.56,1000.62,1836.87,1854.37,1861.87,5383.25,3222.23,1001.27,3031.95,3068.08,1492.41,2425.75,2458.84,993.69,2984.5,1955.02,3836.72,1742.28,1802.52,2851.45,1842.15,1629.97,2796.43,1483.7,2049.03,989.24,4652.62
02/24/14,1611.47,3318.08,1017.51,1822.6,1842.11,1848.79,5452.94,3173.47,989.16,2920.16,2992.49,1449.97,2298.52,2417.94,988.62,2944.25,1995.44,3855.65,1743.75,1805.67,2890.59,1849.44,1635.43,2724.3,1473.78,1994.13,974.47,4589.65
02/25/14,1575.49,3243.64,978.67,1769.12,1757.45,1781.66,5302.83,3059.85,934.96,2819.63,2911.83,1412.27,2259.24,2344.66,947.56,2830.47,1880.02,3682.94,1676.67,1740.81,2779.35,1780.07,1559.66,2651.7,1445.74,1969.95,946.67,4455.34
02/26/14,1576.18,3266.41,959.03,1768.75,1760.32,1800.62,5332.44,3071.3,929.9,2823.54,2928.3,1410.77,2279.35,2423.42,948.62,2886.53,1877.01,3740.83,1690.76,1773.13,2783.58,1787.76,1550.98,2675.82,1456.54,1976.77,943.78,4441.27
02/27/14,1564.95,3228.66,923.77,1779.63,1740.92,1793.67,5160.23,3023.67,935.6,2748.8,2910.74,1392.68,2253.28,2378.26,935.81,2865.18,1834.29,3741,1663.19,1756.24,2752.81,1771.94,1521.25,2649.96,1466.11,2005.24,945.4,4397.89
02/28/14,1566.35,3259.14,931.63,1794.19,1751.92,1803.51,5164.73,3047.55,948.22,2816.72,2948.91,1411.52,2286.61,2416.53,949.71,2929.19,1859.9,3809.64,1679.04,1796.84,2783.94,1779.33,1545.1,2648.86,1468.54,1993.5,971.61,4515.64
03/03/14,1594.26,3263.14,948.93,1845.98,1789.46,1841.24,5251.75,3101.84,972.08,2862,2977.51,1436.49,2304.76,2450.12,969.98,2988.02,1896.43,3891.22,1722.84,1835.09,2856.98,1806.38,1583.49,2660.42,1474.98,1979.15,962.89,4592.95
03/04/14,1596.13,3232.74,942.63,1827.38,1781.65,1841.83,5225.26,3100.47,980.29,2831.84,2966.14,1429.04,2341.28,2461.33,967.41,2978.01,1891.69,3877.57,1724.02,1856.91,2825.4,1812.22,1589.59,2654.04,1467.66,1992.31,963.03,4542.83
03/05/14,1583.88,3264.72,938.58,1810.69,1781.66,1829.06,5185.48,3117.97,966.58,2797.38,2968.53,1425.53,2312.55,2433.94,964.42,2954.23,1891.42,3850.37,1742.19,1846.6,2823.72,1805.43,1585.83,2660.73,1466.47,1963.5,952.72,4587.13
03/06/14,1591.32,3292.28,945.06,1800.45,1773.49,1835.44,5154.34,3129.41,952.95,2821.35,2994.49,1433.88,2388.98,2420.91,963.49,2930.15,1886.55,3842.53,1744.1,1836.66,2800.77,1807.72,1602.7,2642.88,1473.75,1982.85,960.73,4575.19
03/07/14,1587.56,3257.12,942.18,1785.04,1759.64,1839.25,5200.58,3102.74,952.18,2812.39,2972.39,1423.2,2356.19,2430.5,958.59,2944.66,1875.4,3859.29,1725.58,1836.4,2771.2,1801.01,1582.77,2643.39,1474.63,1976.56,950.85,4614.75
03/10/14,1536.19,3140.43,896.54,1738.81,1695.93,1784.96,5066.57,2961.55,904.95,2723.83,2859.12,1381.08,2280.08,2326.22,924.72,2857.32,1790.97,3689.37,1664.11,1764.38,2669.61,1721.7,1511.47,2541.6,1429.46,1917.13,917.65,4543.37
03/11/14,1527.3,3122.25,898.41,1737.48,1695.02,1798.64,5087.52,2951.01,900.68,2744.79,2894.23,1383.3,2324.63,2331.05,923.83,2842.92,1792.89,3642.33,1678.75,1763.07,2646.34,1710.11,1502.59,2547.61,1431.79,1917.14,919.7,4649.09
03/12/14,1518.08,3130.24,906.57,1734.38,1693.33,1787.55,5078.13,2914.68,897.35,2744.73,2914.05,1394.09,2358.55,2356.08,923.14,2842.74,1793.24,3620.33,1680.23,1756.99,2612.87,1704.07,1489.32,2555.02,1431.23,1940.9,916.72,4626.32
03/13/14,1529.19,3170.75,916.83,1768.5,1707.37,1802.25,5145.51,2943.35,914.61,2760.2,2934.09,1399.36,2371.29,2360.8,936.1,2867.1,1827.15,3671.41,1687.57,1771.07,2665.39,1723.7,1510.4,2590.33,1444.88,1968.8,926.83,4794.17
03/14/14,1518.28,3132.51,920.15,1751.16,1698.39,1797.93,5117.3,2912.84,905.2,2759.91,2923.72,1384.39,2353.09,2349,935.63,2845.57,1827,3657.42,1679.17,1776.4,2668.88,1724.44,1505.25,2561.69,1431.84,1951.89,921.47,4739.39
03/17/14,1539.03,3197.56,942.6,1764.14,1718.99,1831.69,5219.27,2962.92,922.77,2798.04,2989.47,1408.05,2400.22,2382,954.62,2920.03,1868.99,3744.63,1709.55,1819.07,2734.47,1763.23,1540.46,2606.53,1441.82,1952.78,926.78,4755.48
03/18/14,1546.79,3224,952.35,1779.59,1739.4,1829.01,5238.5,2980.16,918.56,2800.48,2991.26,1409.71,2386.84,2377.09,959.12,2927.35,1868.45,3766.29,1713.95,1829.49,2765.51,1782.31,1546.26,2601.05,1436.03,1939.84,921.96,4783.01
03/19/14,1547.27,3224.49,939.98,1763.01,1725.52,1839.84,5216.59,2959.45,918.06,2768.62,3022.99,1401.91,2386,2359.41,958.45,2909.06,1852,3744.2,1714.35,1828.67,2739.35,1783.13,1552.92,2602.76,1444.84,1929.54,914.18,4719.25
