"","zz","hs","calcs","calcs.1"
"2007-05-11",4109.4,3702.61,1.18803432345441,-0.000539750726043579
"2007-05-14",4133.83,3734.42,1.17904254251116,-0.00094088250427229
"2007-05-15",3998.78,3604.64,1.14152398209404,-0.000611817160329011
"2007-05-16",4118.14,3700.29,1.13455151308844,1.27489950191087e-05
"2007-05-17",4221.91,3778.61,1.09047419526967,0.00153250677788513
"2007-05-18",4235.19,3776.63,1.09848581577368,0.00119288967367198
"2007-05-21",4364.16,3831.44,1.11131149927343,0.0016768802293349
"2007-05-22",4459.81,3870.49,1.11155564510364,0.00197778375339983
"2007-05-23",4582.31,3938.95,1.11588390546246,0.00209825591959755
"2007-05-24",4571.71,3919.75,1.1140300135578,0.00205767255790524
"2007-05-25",4649.86,3985.25,1.11206091281785,0.00183839415927405
"2007-05-28",4761.7,4072.58,1.11948200661521,0.00197667564794489
"2007-05-29",4853.64,4168.29,1.11271980568526,0.00212762792748599
"2007-05-30",4456.28,3886.46,1.15285730077951,0.00158641325263592
"2007-05-31",4267.78,3927.95,1.14073823811589,-0.000247862003129096
"2007-06-01",3960.44,3803.95,1.21365446804499,-0.0017182131497224
"2007-06-04",3618.69,3511.43,1.18656448447457,-0.00128351031380452
"2007-06-05",3659.94,3634.63,1.14670063118475,-0.00276915106513235
"2007-06-06",3736.93,3677.58,1.14789714623217,-0.00313820829805124
"2007-06-07",3936.77,3802.3,1.16423284737796,-0.00259414527811183
"2007-06-08",4002.87,3837.87,1.16002833925991,-0.00239505138232757
"2007-06-11",4104.55,3931.86,1.16176386785718,-0.00238220315515517
"2007-06-12",4218.44,4036.11,1.16171022937566,-0.0026722367992873
"2007-06-13",4372.53,4118.27,1.17127270973568,-0.00212576119668479
"2007-06-14",4311.98,4075.82,1.17122293024196,-0.00209416311190809
"2007-06-15",4316.53,4099.38,1.17586507884202,-0.00250536414145575
"2007-06-18",4439.19,4227.57,1.18004488403661,-0.00231510022119981
"2007-06-19",4529.03,4253,1.16873146266225,-0.00201226221546726
"2007-06-20",4396.22,4157.6,1.17008639998291,-0.00202562796098064
"2007-06-21",4374.49,4197.28,1.16653933607882,-0.00253779617448404
"2007-06-22",4123.21,4051.43,1.19241701498806,-0.00326705121814277
"2007-06-25",3851.94,3877.59,1.21299871499811,-0.00364586575973898
"2007-06-26",3928.7,3928.21,1.23727958518639,-0.00390511098935514
"2007-06-27",4022.31,4040.48,1.22828233593512,-0.00416012117904886
"2007-06-28",3757.98,3858.52,1.23688931368184,-0.00448995131320142
"2007-06-29",3585.49,3764.08,1.24767024671737,-0.00514090222814298
"2007-07-02",3644.79,3757.66,1.23643478310324,-0.0049324482730487
"2007-07-03",3704.71,3832.23,1.22862648104958,-0.00551193693340349
"2007-07-04",3622.52,3743.58,1.21092235697117,-0.00551726092104407
"2007-07-05",3380.18,3537.44,1.20211656540108,-0.0056698714069519
"2007-07-06",3591.38,3710.28,1.21564792188876,-0.00542026569678936
"2007-07-09",3711.71,3821.3,1.21607763514578,-0.00542902778081272
"2007-07-10",3606.19,3775.62,1.22175205995538,-0.00556740632499441
"2007-07-11",3653.31,3789.87,1.23950463884643,-0.00530342133902277
"2007-07-12",3671.18,3816.92,1.26059745147505,-0.0035737086397162
"2007-07-13",3655.85,3820.12,1.22528779613967,-0.00265358566338723
"2007-07-16",3532.06,3697.97,1.25206562139301,-0.00279643681832603
"2007-07-17",3610.38,3789.65,1.29359227651944,-0.00207982019409918
"2007-07-18",3624.34,3807.57,1.28960868037452,-0.00234050618611339
"2007-07-19",3640.28,3807,1.26845078798944,-0.00250445839004455
"2007-07-20",3788.74,3971.88,1.2425405646496,-0.00310158669163111
"2007-07-23",3984.79,4156.72,1.23859006455029,-0.00312778900799078
"2007-07-24",3993.02,4161.35,1.24079501479054,-0.00293822216542437
"2007-07-25",4106.83,4255.46,1.23184823565697,-0.00328609967324231
"2007-07-26",4190.88,4303.19,1.23715226493756,-0.00303766975764613
"2007-07-27",4269.77,4307.14,1.23663936904444,-0.00224381314760352
"2007-07-30",4353.09,4410.3,1.23951138304629,-0.00224392485933515
"2007-07-31",4403.58,4460.56,1.23656667547106,-0.00274847077547868
"2007-08-01",4161.13,4290.48,1.24680285077716,-0.00297379485118888
"2007-08-02",4336.81,4436.19,1.25491785418959,-0.00243470309985299
"2007-08-03",4408.05,4598.38,1.19851493160419,-0.00269477088566452
"2007-08-06",4504.34,4703.98,1.16885828485908,-0.00220314239877988
"2007-08-07",4470.14,4724.55,1.16780619430848,-0.00277536768639232
"2007-08-08",4395.43,4668.09,1.17535714373597,-0.00258804957853025
"2007-08-09",4442.06,4777.29,1.1343552359472,-0.00241907398665571
"2007-08-10",4348.81,4726.68,1.11270641553448,-0.00194231028632706
"2007-08-13",4329.77,4721.19,1.12426463679615,-0.0027514594355163
"2007-08-14",4436.21,4795.57,1.13066851192178,-0.00237667862590437
"2007-08-15",4412.79,4798.75,1.14430156073737,-0.00282714002559699
"2007-08-16",4438.96,4721.94,1.08681546195045,-0.00132050568878527
"2007-08-17",4390.88,4626.58,1.02446276515615,-0.000789129364180432
"2007-08-20",4570.57,4885.43,0.967742784740747,-0.000950708917414595
"2007-08-21",4625.28,4972.71,0.940949521569587,-0.000312662968953361
"2007-08-22",4685.06,5051.69,0.944463820422558,-0.000731817730618249
"2007-08-23",4733.84,5135.93,0.942103948665295,-0.000824071791819771
"2007-08-24",4742.95,5217.58,0.934666949912204,-0.00101423358043591
"2007-08-27",4724.54,5243.15,0.928312864151425,-0.00108816067366115
"2007-08-28",4729.79,5251.77,0.927508940871784,-0.00106501767212229
"2007-08-29",4701.44,5171.82,0.909293592526111,-0.000586110206626026
"2007-08-30",4843.71,5241.23,0.917435384019282,-0.00022426890014618
"2007-08-31",4897.64,5296.81,0.913869344929184,-0.00017732120533434
"2007-09-03",5008.83,5419.17,0.88242624842903,-0.000146857909774386
"2007-09-04",4980.53,5360.33,0.875879202596379,4.74967275696518e-06
"2007-09-05",5010.73,5363.25,0.859936018465587,2.73922724041667e-05
"2007-09-06",5065.52,5412.04,0.856863676511656,-0.000205470054386472
"2007-09-07",4939.23,5294.8,0.882322254363491,-0.00119963517501764
"2007-09-10",5038.94,5377.22,0.888958809834656,-0.00097581159309335
"2007-09-11",4718.31,5124.09,0.965328996354094,-0.00212242563770777
"2007-09-12",4770.77,5202.86,0.904537349342287,-0.00123394413505904
"2007-09-13",4872.66,5349.97,0.869427827032906,-0.00153111444878499
"2007-09-14",4936.69,5397.28,0.910896551985967,-0.00106691600210762
"2007-09-17",5047.6,5498.91,0.915602609859532,-0.000946027953958972
"2007-09-18",5096.24,5476.84,0.902884908905059,-5.06865208790634e-05
"2007-09-19",5029.1,5419.27,0.89885656642457,4.47779608234705e-05
"2007-09-20",5079.08,5494.92,0.914944474632281,0.000227017325333945
"2007-09-21",5028.84,5468.1,0.903020691027586,0.000482932474405636
"2007-09-24",5054.73,5513.9,0.899783646886629,0.000530752411928412
"2007-09-25",5013.06,5454.62,0.887880701062877,0.000284773221825564
"2007-09-26",4932.52,5361.02,0.8882144165688,0.000451405474533018
"2007-09-27",4972.72,5427.66,0.924526966319536,-0.000491936122400696
"2007-09-28",5083.65,5580.81,0.938923469202638,-0.000971999147494565
"2007-10-08",5088.6,5653.14,0.996666565215576,-0.00124759051272159
"2007-10-09",5141.89,5675.93,1.00398325736772,-0.000871205594528895
"2007-10-10",5109.1,5685.76,1.00950344841462,-0.0010635334025836
"2007-10-11",5005.5,5760.08,0.979603145601747,-0.00184688092791559
"2007-10-12",4891.39,5737.22,1.01593182538113,-0.00214194709312536
"2007-10-15",4890.6,5821.45,0.998308741956987,-0.00228533266753768
"2007-10-16",4943.56,5877.2,1.00146289878297,-0.00223763924201503
"2007-10-17",4929.54,5824.12,1.01635358002864,-0.00240001641861479
"2007-10-18",4814.46,5615.75,0.926502410732133,-0.00229975833380426
"2007-10-19",4813.95,5614.06,0.922347650229241,-0.00232895020279371
"2007-10-22",4688.29,5472.68,0.914581645928696,-0.00246760954026008
"2007-10-23",4688.72,5540.09,0.912963924118222,-0.00298071596782399
"2007-10-24",4596.63,5588.01,0.894626502989557,-0.00405626262154143
"2007-10-25",4251.5,5333.79,1.01185895376222,-0.00526071461334056
"2007-10-26",4228.95,5394.81,1.00508953882379,-0.00571753648912389
"2007-10-29",4288.79,5508.36,0.989114393321064,-0.00608663875470052
"2007-10-30",4388.33,5596.07,0.946070996847751,-0.00513608976687003
"2007-10-31",4550.18,5688.54,0.983906821534859,-0.00443193984413664
"2007-11-01",4431.1,5605.23,1.00456374737681,-0.00464358959746304
"2007-11-02",4329.63,5472.93,0.981658189075648,-0.00474437444579114
"2007-11-05",4361.87,5360.31,0.891481780832801,-0.0040185575585162
"2007-11-06",4395.01,5317.55,0.882774733798343,-0.00397596127261545
"2007-11-07",4385.86,5350.63,0.8802759666621,-0.00409925912404102
"2007-11-08",4205.65,5093.67,0.855662718100086,-0.00403897551382315
"2007-11-09",4153.24,5040.52,0.854941735070949,-0.00396806889826507
"2007-11-12",4098.56,4978.25,0.851744637285529,-0.00399805550559211
"2007-11-13",4114.51,4939.24,0.848894058134719,-0.00368519046004523
"2007-11-14",4264,5145.89,0.866940726734829,-0.00358723573377966
"2007-11-15",4210.7,5081.11,0.864154866740251,-0.00355809583067425
"2007-11-16",4217.23,5007.66,0.843651130558305,-0.00309069037153539
"2007-11-19",4313.28,4994.42,0.856883622975157,-0.00187315947369489
"2007-11-20",4371.68,5069.38,0.855176238923927,-0.00209054703218655
"2007-11-21",4308.42,4997.62,0.858240721091619,-0.00189490163692406
"2007-11-22",4113.31,4772.62,0.915412889914555,-0.0007219511046918
"2007-11-23",4193.98,4856.16,0.924424385159181,8.4336937185729e-05
"2007-11-26",4151.88,4800.08,0.945914251577932,0.000696305827178068
"2007-11-27",4108.95,4711.15,0.938927570694432,0.000827023189655365
"2007-11-28",4078.04,4648.75,0.937719972352979,0.00079390907996608
"2007-11-29",4185.27,4842.07,0.914935535770276,-7.63345024308895e-05
"2007-11-30",4122.93,4737.41,0.909424450073986,5.09821705443635e-05
"2007-12-03",4170.26,4772.67,0.908522447705741,0.000310831051820852
"2007-12-04",4194.02,4829.21,0.915602721394936,0.000542565256077793
"2007-12-05",4273.04,4965.95,0.922231519458779,0.00124941715534662
"2007-12-06",4291.07,4971.06,0.813244947377471,0.00223190136568037
"2007-12-07",4362.22,5041.35,0.833156844109628,0.0029285912527539
"2007-12-10",4483.83,5133.56,0.858516904759418,0.00351651216247499
"2007-12-11",4534.94,5140,0.852083757917506,0.00352581930937968
"2007-12-12",4544.68,5077.39,0.816221690288205,0.00305546152672681
"2007-12-13",4402.64,4884.3,0.811382075252021,0.00350119876931779
"2007-12-14",4499.53,4977.65,0.805444928657394,0.00382547050339267
"2007-12-17",4506.04,4857.29,0.804935815955183,0.0037206564144026
"2007-12-18",4467.81,4829.91,0.809998984725704,0.00313680524643101
"2007-12-19",4565.62,4946.29,0.814562244039967,0.00346412399680819
"2007-12-20",4621.39,5037.19,0.78587236219106,0.00343357372748798
"2007-12-21",4691.53,5101.85,0.780932344157166,0.00374834609357196
"2007-12-24",4772.64,5207.13,0.769601701938682,0.00392424121745119
"2007-12-25",4815.21,5216.81,0.774031193692542,0.00383407150313292
"2007-12-26",4912.84,5265.03,0.780228124055941,0.00413388831106512
"2007-12-27",4963.45,5367.53,0.758433909862794,0.00410439529857804
"2007-12-28",4947.6,5338.28,0.772760403123015,0.00368523445321958
"2008-01-02",5123.93,5385.1,0.795704928934184,0.00375788302342827
"2008-01-03",5230.75,5422.03,0.802572728227428,0.0042009354073102
"2008-01-04",5243.03,5483.65,0.783321374114682,0.00414207730190721
"2008-01-07",5347.81,5556.59,0.708124264685922,0.00518823487775235
"2008-01-08",5200.55,5528.05,0.736823206061979,0.00402256862778766
"2008-01-09",5356.48,5613.76,0.74296987106923,0.00465912852706969
"2008-01-10",5382.33,5672.15,0.735380109644043,0.00449636897550694
"2008-01-11",5376.8,5699.15,0.731961381845248,0.00429525055063697
"2008-01-14",5445.1,5731.76,0.778807595825297,0.00444800246282197
"2008-01-15",5487.09,5696.45,0.749679647160586,0.00498275338292211
"2008-01-16",5412.91,5505.72,0.714958641981054,0.00534220706543724
"2008-01-17",5270.96,5365.62,0.770607983153572,0.00496353326544945
"2008-01-18",5317.45,5414.47,0.794525691606347,0.00505087371325378
"2008-01-21",5097.23,5145.73,0.829329413387865,0.0048253670137375
"2008-01-22",4661.83,4753.87,0.956601097746714,0.00413580065707129
"2008-01-23",4912.06,4975.11,0.963281322960326,0.00409996488246976
"2008-01-24",5080.93,5027.21,0.975032816781893,0.00457510617454206
"2008-01-25",5096.69,5077.43,0.975557943805183,0.00388617983221789
"2008-01-28",4740.5,4731.88,1.00272236355189,0.00359380064251956
"2008-01-29",4840.64,4762.08,1.00750392509047,0.00399522295408249
"2008-01-30",4851.43,4710.65,1.02831557146819,0.00358600502054402
"2008-01-31",4663.42,4620.4,1.0468373227685,0.00306137861427447
"2008-02-01",4456.93,4571.94,1.07028218576639,0.00211591139787203
"2008-02-04",4820.39,4950.12,1.04859187384781,0.00212872859579469
"2008-02-05",4839,4921.83,1.04735353862233,0.00239901032076855
"2008-02-13",4813.58,4816.08,1.04227471897396,0.00310720287616029
"2008-02-14",4910.36,4880.25,1.0435128043283,0.00308394070299989
"2008-02-15",4886.02,4813.31,1.03752808688267,0.0030262906804824
"2008-02-18",5043.14,4910.99,1.05512545857784,0.00377046601893851
"2008-02-19",5133.36,5020.75,1.04662338908854,0.00348202381689128
"2008-02-20",5089.44,4908.72,1.02898993354017,0.00304705355827652
"2008-02-21",5153.6,4876.03,1.02294821444413,0.00321743880461785
"2008-02-22",5029.2,4702.24,1.02002935322622,0.0039238647607042
"2008-02-25",4869.65,4519.78,1.01392838186696,0.00393290984696578
"2008-02-26",4868.81,4515.53,1.01434958127437,0.00470585775021861
"2008-02-27",4977.34,4639.77,0.99584792040871,0.00393540651053878
"2008-02-28",4989.41,4622.06,1.00143146979122,0.00436258078025566
"2008-02-29",5057.62,4674.55,1.00394243211059,0.00464762767562198
"2008-03-03",5227.73,4790.74,1.00711878440008,0.00472235561419845
"2008-03-04",5192.59,4671.15,0.998724298025812,0.0048214181840721
"2008-03-05",5214.24,4628.72,1.01187213731704,0.00466800897041475
"2008-03-06",5223.82,4685.03,0.999956429735984,0.00428698428562796
"2008-03-07",5115.92,4621.69,1.0054560051931,0.00408478073117193
"2008-03-10",4948.35,4431.59,1.00660509607654,0.00409366726442189
"2008-03-11",5015.93,4441.18,0.96759940255991,0.00469537865281482
"2008-03-12",4881.03,4309.65,0.961799981192437,0.00444035859663482
"2008-03-13",4688.68,4198.96,0.964717458354653,0.00315637185568413
"2008-03-14",4662.32,4157.87,0.971808863233442,0.00354599919679626
"2008-03-17",4302.61,3965.28,1.02258384556522,0.00288150115766652
"2008-03-18",3986.32,3763.95,1.06441595063807,0.00198708378428598
"2008-03-19",4176.49,3888.86,1.084539610912,0.0020628650450787
"2008-03-20",4347.74,4001.83,1.08256143594432,0.00296996124485222
"2008-03-21",4405.86,4037.83,1.07286799773919,0.00415223135151495
"2008-03-24",4314.58,3857.09,1.08284228068427,0.00538189058461782
"2008-03-25",4367.34,3905.77,1.07493629855476,0.0049407031730746
"2008-03-26",4352.05,3914.37,1.08031585317475,0.00418575358966722
"2008-03-27",4119.79,3748.92,1.09987555120793,0.00390349391842393
"2008-03-28",4241.45,3918.16,1.04454937886579,0.00253700089957713
"2008-03-31",4044.1,3790.53,1.05040850558734,0.00180314972279042
"2008-04-01",3704.27,3582.86,1.1165763853051,0.00182164381108645
"2008-04-02",3500.52,3547.98,1.12298860283406,-0.000128178204545987
"2008-04-03",3588.76,3650.7,1.10936074675931,-0.00116654866397289
"2008-04-07",3822.37,3845.82,1.14303642190478,-0.00127668742599681
"2008-04-08",3908.8,3891.06,1.16791006281875,-0.00127906472897901
"2008-04-09",3695.31,3688.13,1.155154763082,-0.00117992920303331
"2008-04-10",3803.46,3754.72,1.17396651602622,-0.000459648577645214
"2008-04-11",3862.36,3783.73,1.17677916197983,-0.000458610070448614
"2008-04-14",3607.22,3536.33,1.15541896199482,-0.000292676035945362
"2008-04-15",3723.27,3583.3,1.16226987159823,0.0001668370059075
"2008-04-16",3633.68,3494.02,1.17141361476266,-0.000329567957606775
"2008-04-17",3511.91,3386.63,1.1691102489862,-0.000762830743085588
"2008-04-18",3338.27,3272.5,1.18481209085531,-0.00050617256349715
"2008-04-21",3314.51,3267.55,1.18298483701113,-0.000549165879783634
"2008-04-22",3266.38,3296.28,1.18571931965907,-0.00188458890274717
"2008-04-23",3409.77,3453.73,1.16364190637603,-0.00285090369774788
"2008-04-24",3723.07,3774.5,1.13957387063253,-0.00373213843186344
"2008-04-25",3756.33,3803.07,1.13702635336455,-0.00339054640787991
"2008-04-28",3729.56,3729.15,1.13128023602306,-0.00309169540425963
"2008-04-29",3759.54,3776.94,1.10581069461291,-0.00250611239189563
"2008-04-30",3903.18,3959.12,1.07160545484301,-0.00235125140619197
"2008-05-05",4040.16,4055.78,1.0665750852229,-0.00244795666377935
"2008-05-06",4024.99,4010.89,1.0543260292228,-0.00250477656050524
"2008-05-07",3850.23,3821.32,1.04273462636166,-0.00243384293564674
"2008-05-08",3985.2,3925.04,1.0815350810019,-0.00312217927035486
"2008-05-09",3986.24,3878.92,1.07609148074215,-0.00264014297172246
"2008-05-12",4069.15,3904.92,1.07871618583099,-0.00199311461765284
"2008-05-13",4078.88,3851.69,1.06450487328772,-0.00114233388208032
"2008-05-14",4168.49,3975.78,1.07572353057141,-0.000948078216732488
"2008-05-15",4131.25,3948.09,1.06577172384104,-0.000593710134527889
"2008-05-16",4071.91,3936.12,1.0233396486905,4.61657401362547e-05
"2008-05-19",4070.05,3914.07,1.00317406643711,0.00180045427806865
"2008-05-20",3813.94,3710.82,1.02679753138827,0.00154067134137696
"2008-05-21",3908.77,3783.05,1.01455540863263,0.00136264603444728
"2008-05-22",3871.55,3711.44,1.00637175234198,0.0013210546463662
"2008-05-23",3829.65,3675.15,1.00113218631039,0.00136139146118505
"2008-05-26",3728.75,3559.22,0.991154211304298,0.00115008787814932
"2008-05-27",3743.54,3576.2,0.988796045712549,0.000860521581975636
"2008-05-28",3847.26,3676.23,0.982424515020305,0.000920086088435217
"2008-05-29",3749.22,3580.87,0.974882696541603,0.000285947215635291
"2008-05-30",3755.63,3611.33,0.97306735877852,6.17381178674866e-05
"2008-06-02",3788.15,3625.83,0.968606791383653,0.000352337878120388
"2008-06-03",3771.1,3614.11,0.9431899342368,0.000961293463167061
"2008-06-04",3704.08,3546.92,0.942992935521005,0.00114370270320152
"2008-06-05",3657.49,3512.14,0.951080791318375,0.00177258707764496
"2008-06-06",3629.92,3489.5,0.95872630326909,0.00177115745369269
"2008-06-10",3312.79,3206.56,0.99589250155328,0.00154408707291518
"2008-06-11",3226.92,3140.3,1.00089837711952,0.00134962498499374
"2008-06-12",3197.54,3084.63,1.00393002920539,0.00124472356516771
"2008-06-13",3045.11,2979.12,1.02846643424784,0.00114587780381911
"2008-06-16",2977.82,2952.24,1.06909729111779,0.00148193495488544
"2008-06-17",2791.29,2842.68,1.08989095347863,0.000655479654431456
"2008-06-18",2951.84,2991.27,1.0901930853065,0.000399649329409325
"2008-06-19",2702.8,2773.08,1.11614757375315,0.000233319434137285
"2008-06-20",2764.28,2849.67,1.09575143608908,-0.000402997315545606
"2008-06-23",2717.97,2789.94,1.09355043964678,-0.000656884174154102
"2008-06-24",2806.77,2851.92,1.09579099393018,-0.00080418710609087
"2008-06-25",2966.9,2969.54,1.12253140683878,-0.000767953381748125
"2008-06-26",3003.3,2980.91,1.14864663131667,0.000209088270681815
"2008-06-27",2792.71,2816.02,1.15975678210929,0.000140052685399269
"2008-06-30",2813.72,2791.82,1.16435944502016,0.00113487544200979
"2008-07-01",2765.06,2698.35,1.1474019210586,0.00145475369586477
"2008-07-02",2811.23,2699.6,1.14569241900853,0.00208779749354706
"2008-07-03",2941.52,2760.61,1.16760056844794,0.00290313363332213
"2008-07-04",2941.09,2741.85,1.17150924820121,0.00278091668368123
"2008-07-07",3094.85,2882.76,1.15045577846671,0.00233661912752105
"2008-07-08",3142.32,2901.84,1.1592417227957,0.00231781714447583
"2008-07-09",3226.15,3015.13,1.13130898089384,0.00160710694719648
"2008-07-10",3152.49,2973.73,1.1396577752322,0.00154957385862062
"2008-07-11",3132.73,2953.5,1.1413388396067,0.00147299865368259
"2008-07-14",3198.35,2975.87,1.15070909924722,0.00220517650444134
"2008-07-15",3106.33,2852.98,1.13211904027055,0.00255733688899391
"2008-07-16",2948.53,2745.6,1.14240739557797,0.00240067453304808
"2008-07-17",2918.37,2718.07,1.14281383238643,0.00232936231621055
"2008-07-18",3015.8,2815.46,1.13004899488622,0.00203657029982601
"2008-07-21",3139.51,2911.05,1.13066734370605,0.00213681882660714
"2008-07-22",3150.01,2904.74,1.1365042163684,0.00220255207359288
"2008-07-23",3122.69,2883.32,1.13403034995238,0.00226819914576683
"2008-07-24",3200.74,2977.36,1.12323275492442,0.00149455893740972
"2008-07-25",3172.17,2939.2,1.10887169568263,0.00198582411521136
"2008-07-28",3215.85,2960.85,1.10507132852582,0.00257786625796366
"2008-07-29",3150,2905.63,1.07377345710276,0.00334088606675465
"2008-07-30",3132.77,2884.38,1.07808805093567,0.00337734522758651
"2008-07-31",3017.22,2805.21,1.06034149400293,0.0033382105928794
"2008-08-01",3063.81,2840.79,1.07285563529029,0.00361966436848963
"2008-08-04",2990.17,2773.15,1.07751903475017,0.00347818925516115
"2008-08-05",2897.73,2703.08,1.07978350484275,0.00306737830057476
"2008-08-06",2904.19,2721.69,1.05343315337406,0.00240837866998396
"2008-08-07",2923.75,2720.44,1.05197016621843,0.0023705041374726
"2008-08-08",2711.96,2591.46,1.07236729182849,0.00206642837190797
"2008-08-11",2508.59,2456.81,1.12641893236028,0.00107768015171569
"2008-08-12",2473.42,2444.15,1.15798440027004,0.000216962657547687
"2008-08-13",2472.3,2444.67,1.15499520968896,-0.000353953313095979
"2008-08-14",2483.7,2443.51,1.12689347800933,-0.000962084931542757
"2008-08-15",2473.72,2447.61,1.12704229638252,-0.0014089280413302
"2008-08-18",2289.3,2313.4,1.17105983245627,-0.00133758459843951
"2008-08-19",2327.02,2348.47,1.16460760888384,-0.00167640361852494
"2008-08-20",2520.74,2532.94,1.17360835436603,-0.00127580379000157
"2008-08-21",2431.1,2443.98,1.16357289814783,-0.000924685017453766
"2008-08-22",2382.52,2404.93,1.16379686791025,-0.00102453738032072
"2008-08-25",2374.06,2400.55,1.15589630777283,-0.00152986424377115
"2008-08-26",2244.99,2331.53,1.20538701428595,-0.00255367428609931
"2008-08-27",2237.87,2325.29,1.20149516050708,-0.00239086564899872
"2008-08-28",2236.82,2335.86,1.20104696120905,-0.00265126755220776
"2008-08-29",2307.16,2391.64,1.22156138203253,-0.00213353071284158
"2008-09-01",2238.05,2309.17,1.19954693971211,-0.00187453757652968
"2008-09-02",2253.77,2285.41,1.19476024122516,-0.00146359921689179
"2008-09-03",2237.28,2245.96,1.18811733935359,-0.00107740330196878
"2008-09-04",2254.69,2251.15,1.21903031575841,-0.000174102708249903
"2008-09-05",2148.74,2183.43,1.2307588902938,-0.000629550089624029
"2008-09-08",2039.89,2126.52,1.23995223513396,-0.00130775454172385
"2008-09-09",2057.56,2139.14,1.24378583868908,-0.00131490815459065
"2008-09-10",2072.81,2143.18,1.24688333731562,-0.00123754414827301
"2008-09-11",2034.25,2072.13,1.21782555894276,-0.000673265165461175
"2008-09-12",2038.66,2077.85,1.21672508382952,-0.000723945228999783
"2008-09-16",1993.46,2000.65,1.18935817642953,-0.000407609389546191
"2008-09-17",1956.04,1929.14,1.16014202655944,9.59216708703283e-05
"2008-09-18",1899.32,1895.99,1.16790156889026,7.61006890213093e-05
"2008-09-19",2086.83,2073.11,1.13181837977139,-0.000819245807914516
"2008-09-22",2182.79,2207.61,1.056063628798,-0.00146926619481951
"2008-09-23",2042.2,2123.48,1.0524317934798,-0.00161972628491376
"2008-09-24",2088.55,2138.85,1.05770135087389,-0.000810053103676496
"2008-09-25",2138.06,2223.53,1.03702037802301,-0.00144645817446189
"2008-09-26",2136,2243.66,1.03385667668338,-0.0019687758522289
"2008-10-06",2054.04,2128.7,1.01374882021538,-0.00137121316756435
"2008-10-07",2046.19,2102.45,0.984919808118231,-0.000524925571086257
"2008-10-08",1995.61,2022.88,0.971668112172382,-0.00021587237840902
"2008-10-09",1969.82,1995.3,0.950393499189812,-0.000594317415719575
"2008-10-10",1837.4,1906.96,0.979211624357736,-0.00113639468049952
"2008-10-13",1872.95,1985.49,0.948875340284696,-0.0018684366532969
"2008-10-14",1816.32,1934.62,0.95126084809044,-0.0019893286636716
"2008-10-15",1806.79,1914.36,0.932381443488897,-0.00104547960465784
"2008-10-16",1704.57,1820.9,0.944674674725193,-0.00129842910099965
"2008-10-17",1726.4,1833.26,0.949199260972088,-0.000892592145909116
"2008-10-20",1786.56,1896.73,0.943953979589337,-0.0011565319077014
"2008-10-21",1782.66,1881.41,0.946755069630442,-0.00104414128725084
"2008-10-22",1748.84,1833.32,0.945127440162167,-0.00143973715525362
"2008-10-23",1766.59,1834.78,0.950785323202335,-0.00139156296134902
"2008-10-24",1741.18,1781.6,0.939575421131933,-0.00121936122544171
"2008-10-27",1604.76,1654.67,0.946519848233474,-0.000915883991316555
"2008-10-28",1642.06,1705.82,0.929091836965581,-0.000366591298821422
"2008-10-29",1576.93,1658.22,0.934723283853738,-0.000885498843546046
"2008-10-30",1590.23,1697.66,0.923304693066924,-0.00161445546879566
"2008-10-31",1562.02,1663.66,0.93164240591923,-0.00193423722946359
"2008-11-03",1539.8,1653.54,0.931122863063659,-0.0022096449251277
"2008-11-04",1513.5,1627.76,0.942947329311115,-0.00263569296092155
"2008-11-05",1563.37,1691.42,0.955769044193558,-0.00321666004038653
"2008-11-06",1536.6,1649.78,0.947672724773287,-0.00261613310205238
"2008-11-07",1561.22,1677.83,0.907744634999711,-0.00321914412631459
"2008-11-10",1676.28,1801.67,0.954180207275608,-0.00227679598325172
"2008-11-11",1662.85,1781.36,0.925884787424198,-0.0014011014206257
"2008-11-12",1704.23,1801.82,0.927328908366281,-0.0014517446462985
"2008-11-13",1784.5,1874.08,0.960517812926345,-0.000516328078631843
"2008-11-14",1867.49,1943.65,0.97863595387048,0.000243926149551652
"2008-11-17",1959.07,1987.23,1.01803620685527,0.000824633123573914
"2008-11-18",1816.29,1839.82,1.01636333588518,0.000614978546744107
"2008-11-19",1944.33,1953.16,1.04065727016001,0.000432195019913725
"2008-11-20",1948.68,1932.43,1.03755628239801,0.000831471709203172
"2008-11-21",1921.04,1920.74,1.01203747955894,0.00129927374321411
"2008-11-24",1842.34,1837.64,1.03800796347884,0.00218841014276367
"2008-11-25",1827.64,1834.29,1.03422578374047,0.0021024725078275
"2008-11-26",1834.77,1843.5,1.03463850296726,0.00187355619088145
"2008-11-27",1861.52,1870.47,1.02195011054794,0.00207569336089031
"2008-11-28",1841.45,1829.92,1.01527097831016,0.0022625829827823
"2008-12-01",1919.48,1864.21,1.02967654103765,0.00305120821742528
"2008-12-02",1957.32,1868.63,1.03131251750412,0.00342194666835606
"2008-12-03",2039.93,1952.67,1.02528361798465,0.00305259973139522
"2008-12-04",2037.72,1982.93,1.01863540761904,0.00219687504603768
"2008-12-05",2098.66,2013.18,1.03527902875548,0.00209367328549566
"2008-12-08",2190.53,2095.04,1.01648470117662,0.00246016079798823
"2008-12-09",2134.58,2040.85,1.02713615048811,0.00268870203898795
"2008-12-10",2195.74,2096.39,1.00856729951657,0.00323332312544226
"2008-12-11",2127.18,2046.34,1.03022561162402,0.00336773347919104
